"planning_unit","number"
40840,94
40839,83
40838,91
40837,93
40836,90
40835,88
40834,95
40833,95
40832,91
40831,95
40830,89
40829,92
40828,93
40827,91
40826,92
40825,89
40824,89
40823,91
40822,91
40821,87
40820,82
40819,86
40818,87
40817,88
40816,87
40815,89
40814,90
40813,88
40812,90
40811,85
40810,90
40809,88
40808,94
40807,94
40806,88
40805,90
40804,84
40803,89
40802,87
40801,90
40800,93
40799,91
40798,87
40797,90
40796,91
40795,94
40794,92
40793,86
40792,88
40791,85
40790,87
40789,83
40788,87
40787,89
40786,94
40785,92
40784,87
40783,93
40782,90
40781,94
40780,94
40779,91
40778,92
40777,89
40776,87
40775,90
40774,94
40773,94
40772,96
40771,90
40770,90
40769,91
40768,95
40767,90
40766,90
40765,86
40764,86
40763,86
40762,87
40761,89
40760,87
40759,89
40758,91
40757,93
40756,92
40755,93
40754,91
40753,81
40752,91
40751,91
40750,91
40749,94
40748,92
40747,87
40746,92
40745,91
40744,85
40743,89
40742,90
40741,88
40740,93
40739,89
40738,85
40737,88
40736,92
40735,88
40734,88
40733,91
40732,93
40731,86
40730,94
40729,91
40728,87
40727,90
40726,84
40725,94
40724,88
40723,94
40722,91
40721,91
40720,89
40719,92
40718,88
40717,93
40716,91
40715,89
40714,90
40713,89
40712,91
40711,91
40710,88
40709,93
40708,92
40707,89
40706,86
40705,89
40704,87
40703,92
40702,91
40701,94
40700,90
40699,92
40698,88
40697,96
40696,90
40695,94
40694,92
40693,89
40692,89
40691,91
40690,92
40689,94
40688,88
40687,82
40686,88
40685,90
40684,90
40683,90
40682,83
40681,92
40680,89
40679,91
40678,90
40677,87
40676,92
40675,93
40674,89
40673,92
40672,89
40671,94
40670,92
40669,88
40668,88
40667,92
40666,89
40665,90
40664,89
40663,89
40662,88
40661,92
40660,88
40659,89
40658,85
40657,98
40656,94
40655,88
40654,89
40653,93
40652,92
40651,97
40650,94
40649,92
40648,82
40647,92
40646,91
40645,87
40644,95
40643,95
40642,91
40641,91
40640,91
40639,89
40638,91
40637,94
40636,93
40635,92
40634,90
40633,90
40632,91
40631,91
40630,90
40629,94
40628,92
40627,92
40626,83
40625,94
40624,97
40623,88
40622,85
40621,88
40620,88
40619,88
40618,88
40617,82
40616,92
40615,90
40614,86
40613,87
40612,91
40611,90
40610,93
40609,87
40608,91
40607,93
40606,92
40605,87
40604,89
40603,92
40602,92
40601,97
40600,89
40599,91
40598,85
40597,97
40596,91
40595,96
40594,89
40593,90
40592,88
40591,84
40590,87
40589,94
40588,92
40587,88
40586,92
40585,88
40584,91
40583,91
40582,83
40581,89
40580,87
40579,85
40578,88
40577,88
40576,87
40575,84
40574,93
40573,89
40572,93
40571,97
40570,97
40569,87
40568,89
40567,88
40566,89
40565,87
40564,86
40563,88
40562,92
40561,91
40560,89
40559,93
40558,90
40557,87
40556,88
40555,88
40554,95
40553,86
40552,86
40551,93
40550,90
40549,96
40548,92
40547,88
40546,92
40545,88
40544,91
40543,94
40542,92
40541,99
40540,90
40539,91
40538,82
40537,92
40536,89
40535,96
40534,94
40533,89
40532,92
40531,91
40530,89
40529,88
40528,85
40527,89
40526,89
40525,90
40524,85
40523,90
40522,94
40521,89
40520,86
40519,93
40518,88
40517,87
40516,94
40515,91
40514,94
40513,88
40512,88
40511,84
40510,90
40509,87
40508,93
40507,91
40506,83
40505,85
40504,89
40503,85
40502,90
40501,87
40500,91
40499,90
40498,94
40497,91
40496,89
40495,93
40494,91
40493,85
40492,86
40491,86
40490,91
40489,93
40488,91
40487,91
40486,91
40485,91
40484,94
40483,87
40482,85
40481,95
40480,89
40479,89
40478,90
40477,92
40476,94
40475,90
40474,89
40473,94
40472,92
40471,92
40470,91
40469,95
40468,93
40467,94
40466,91
40465,93
40464,92
40463,89
40462,87
40461,93
40460,94
40459,91
40458,95
40457,91
40456,88
40455,93
40454,86
40453,88
40452,91
40451,95
40450,83
40449,89
40448,91
40447,85
40446,92
40445,93
40444,95
40443,93
40442,90
40441,88
40440,87
40439,95
40438,91
40437,92
40436,94
40435,90
40434,91
40433,92
40432,90
40431,86
40430,91
40429,95
40428,92
40427,94
40426,93
40425,94
40424,98
40423,94
40422,90
40421,87
40420,87
40419,88
40418,94
40417,89
40416,77
40415,85
40414,92
40413,90
40412,88
40411,94
40410,91
40409,91
40408,93
40407,87
40406,93
40405,93
40404,92
40403,90
40402,96
40401,93
40400,90
40399,91
40398,89
40397,91
40396,90
40395,94
40394,88
40393,95
40392,84
40391,93
40390,90
40389,84
40388,92
40387,88
40386,92
40385,86
40384,86
40383,91
40382,97
40381,92
40380,86
40379,91
40378,92
40377,94
40376,91
40375,94
40374,91
40373,93
40372,92
40371,92
40370,86
40369,93
40368,91
40367,87
40366,82
40365,88
40364,93
40363,88
40362,91
40361,96
40360,89
40359,92
40358,90
40357,88
40356,90
40355,86
40354,84
40353,89
40352,92
40351,88
40350,93
40349,93
40348,88
40347,88
40346,89
40345,93
40344,92
40343,91
40342,91
40341,87
40340,91
40339,93
40338,86
40337,88
40336,93
40335,94
40334,88
40333,92
40332,89
40331,89
40330,92
40329,92
40328,89
40327,92
40326,94
40325,89
40324,94
40323,88
40322,92
40321,91
40320,86
40319,87
40318,91
40317,94
40316,98
40315,90
40314,89
40313,88
40312,86
40311,91
40310,92
40309,92
40308,87
40307,87
40306,94
40305,93
40304,90
40303,93
40302,93
40301,86
40300,93
40299,86
40298,88
40297,83
40296,89
40295,85
40294,89
40293,94
40292,93
40291,82
40290,88
40289,93
40288,92
40287,89
40286,90
40285,90
40284,85
40283,92
40282,91
40281,91
40280,91
40279,88
40278,87
40277,93
40276,92
40275,91
40274,90
40273,92
40272,86
40271,93
40270,91
40269,86
40268,87
40267,87
40266,91
40265,86
40264,92
40263,87
40262,90
40261,90
40260,96
40259,93
40258,89
40257,91
40256,91
40255,84
40254,95
40253,88
40252,92
40251,88
40250,91
40249,92
40248,91
40247,86
40246,91
40245,97
40244,96
40243,90
40242,83
40241,92
40240,91
40239,95
40238,91
40237,88
40236,92
40235,93
40234,93
40233,87
40232,91
40231,91
40230,96
40229,89
40228,93
40227,90
40226,89
40225,89
40224,89
40223,85
40222,87
40221,92
40220,91
40219,93
40218,86
40217,93
40216,92
40215,92
40214,93
40213,84
40212,96
40211,90
40210,93
40209,92
40208,82
40207,92
40206,93
40205,94
40204,92
40203,88
40202,86
40201,92
40200,92
40199,94
40198,95
40197,94
40196,91
40195,91
40194,92
40193,96
40192,88
40191,90
40190,90
40189,92
40188,96
40187,88
40186,94
40185,91
40184,93
40183,94
40182,92
40181,87
40180,86
40179,84
40178,87
40177,93
40176,90
40175,94
40174,87
40173,95
40172,86
40171,90
40170,92
40169,90
40168,92
40167,93
40166,87
40165,91
40164,91
40163,92
40162,91
40161,83
40160,83
40159,88
40158,85
40157,91
40156,94
40155,87
40154,89
40153,89
40152,92
40151,95
40150,93
40149,90
40148,88
40147,94
40146,98
40145,93
40144,89
40143,94
40142,91
40141,85
40140,90
40139,88
40138,92
40137,91
40136,88
40135,92
40134,88
40133,86
40132,92
40131,92
40130,87
40129,93
40128,88
40127,93
40126,83
40125,91
40124,85
40123,90
40122,92
40121,96
40120,89
40119,92
40118,91
40117,91
40116,86
40115,78
40114,92
40113,91
40112,90
40111,92
40110,90
40109,89
40108,86
40107,83
40106,87
40105,91
40104,93
40103,96
40102,90
40101,87
40100,92
40099,95
40098,91
40097,88
40096,95
40095,94
40094,92
40093,87
40092,92
40091,89
40090,90
40089,92
40088,94
40087,94
40086,88
40085,93
40084,92
40083,89
40082,95
40081,87
40080,92
40079,92
40078,90
40077,90
40076,88
40075,90
40074,82
40073,90
40072,84
40071,89
40070,91
40069,89
40068,88
40067,90
40066,82
40065,92
40064,88
40063,84
40062,86
40061,87
40060,87
40059,90
40058,87
40057,89
40056,86
40055,89
40054,89
40053,88
40052,90
40051,90
40050,91
40049,90
40048,85
40047,90
40046,92
40045,88
40044,91
40043,91
40042,89
40041,89
40040,93
40039,92
40038,96
40037,87
40036,92
40035,85
40034,86
40033,90
40032,90
40031,89
40030,91
40029,92
40028,93
40027,92
40026,94
40025,92
40024,92
40023,85
40022,93
40021,92
40020,89
40019,90
40018,95
40017,91
40016,92
40015,92
40014,88
40013,88
40012,90
40011,89
40010,94
40009,93
40008,92
40007,95
40006,94
40005,91
40004,91
40003,92
40002,90
40001,92
40000,93
39999,89
39998,93
39997,88
39996,92
39995,91
39994,91
39993,95
39992,89
39991,90
39990,91
39989,89
39988,94
39987,92
39986,89
39985,90
39984,89
39983,93
39982,91
39981,89
39980,86
39979,96
39978,88
39977,93
39976,95
39975,91
39974,92
39973,88
39972,91
39971,88
39970,93
39969,94
39968,92
39967,82
39966,86
39965,90
39964,88
39963,91
39962,90
39961,96
39960,89
39959,94
39958,90
39957,93
39956,91
39955,84
39954,90
39953,88
39952,92
39951,91
39950,94
39949,91
39948,87
39947,93
39946,88
39945,89
39944,88
39943,94
39942,88
39941,86
39940,83
39939,91
39938,91
39937,86
39936,89
39935,90
39934,93
39933,90
39932,88
39931,87
39930,87
39929,96
39928,95
39927,91
39926,94
39925,94
39924,92
39923,89
39922,92
39921,91
39920,96
39919,89
39918,95
39917,85
39916,93
39915,84
39914,90
39913,83
39912,90
39911,94
39910,90
39909,86
39908,92
39907,85
39906,95
39905,88
39904,91
39903,90
39902,93
39901,93
39900,93
39899,91
39898,87
39897,94
39896,90
39895,86
39894,92
39893,88
39892,88
39891,91
39890,91
39889,87
39888,91
39887,90
39886,83
39885,85
39884,86
39883,89
39882,89
39881,91
39880,92
39879,92
39878,91
39877,93
39876,88
39875,92
39874,90
39873,90
39872,91
39871,89
39870,90
39869,89
39868,95
39867,90
39866,90
39865,86
39864,85
39863,86
39862,83
39861,83
39860,95
39859,90
39858,86
39857,92
39856,88
39855,87
39854,87
39853,88
39852,88
39851,92
39850,95
39849,87
39848,96
39847,82
39846,89
39845,94
39844,90
39843,90
39842,89
39841,89
39840,89
39839,83
39838,89
39837,90
39836,85
39835,94
39834,87
39833,80
39832,92
39831,92
39830,93
39829,91
39828,90
39827,88
39826,91
39825,89
39824,93
39823,92
39822,91
39821,89
39820,95
39819,92
39818,90
39817,81
39816,90
39815,89
39814,88
39813,89
39812,88
39811,94
39810,86
39809,95
39808,94
39807,89
39806,92
39805,94
39804,92
39803,95
39802,92
39801,89
39800,89
39799,91
39798,93
39797,98
39796,88
39795,98
39794,89
39793,95
39792,91
39791,88
39790,90
39789,89
39788,89
39787,95
39786,89
39785,90
39784,92
39783,90
39782,90
39781,93
39780,90
39779,93
39778,89
39777,90
39776,89
39775,92
39774,93
39773,89
39772,87
39771,91
39770,94
39769,87
39768,88
39767,92
39766,85
39765,93
39764,89
39763,95
39762,89
39761,90
39760,95
39759,89
39758,92
39757,95
39756,90
39755,92
39754,89
39753,93
39752,91
39751,95
39750,85
39749,93
39748,92
39747,91
39746,91
39745,90
39744,90
39743,92
39742,89
39741,90
39740,83
39739,87
39738,94
39737,94
39736,89
39735,94
39734,95
39733,90
39732,93
39731,93
39730,91
39729,92
39728,82
39727,90
39726,90
39725,89
39724,88
39723,92
39722,95
39721,87
39720,88
39719,89
39718,91
39717,88
39716,93
39715,91
39714,80
39713,90
39712,94
39711,91
39710,89
39709,95
39708,91
39707,94
39706,89
39705,85
39704,87
39703,90
39702,88
39701,90
39700,88
39699,85
39698,90
39697,90
39696,91
39695,89
39694,95
39693,89
39692,88
39691,84
39690,88
39689,92
39688,94
39687,92
39686,89
39685,91
39684,88
39683,91
39682,90
39681,93
39680,89
39679,84
39678,88
39677,94
39676,90
39675,89
39674,94
39673,91
39672,93
39671,93
39670,92
39669,88
39668,91
39667,87
39666,88
39665,90
39664,90
39663,89
39662,89
39661,96
39660,94
39659,90
39658,88
39657,87
39656,85
39655,91
39654,89
39653,91
39652,85
39651,88
39650,93
39649,85
39648,98
39647,92
39646,84
39645,89
39644,91
39643,83
39642,90
39641,91
39640,91
39639,88
39638,79
39637,91
39636,88
39635,94
39634,90
39633,93
39632,86
39631,92
39630,90
39629,86
39628,87
39627,88
39626,90
39625,94
39624,86
39623,90
39622,93
39621,85
39620,90
39619,96
39618,88
39617,88
39616,89
39615,81
39614,90
39613,91
39612,86
39611,86
39610,91
39609,90
39608,87
39607,95
39606,96
39605,97
39604,87
39603,92
39602,90
39601,91
39600,87
39599,91
39598,89
39597,91
39596,90
39595,95
39594,96
39593,93
39592,92
39591,92
39590,90
39589,88
39588,87
39587,92
39586,88
39585,87
39584,89
39583,95
39582,85
39581,93
39580,91
39579,88
39578,89
39577,96
39576,91
39575,95
39574,88
39573,89
39572,86
39571,90
39570,88
39569,85
39568,93
39567,90
39566,88
39565,84
39564,94
39563,90
39562,93
39561,91
39560,93
39559,92
39558,91
39557,90
39556,85
39555,92
39554,88
39553,94
39552,90
39551,87
39550,86
39549,89
39548,92
39547,90
39546,86
39545,91
39544,93
39543,91
39542,95
39541,91
39540,89
39539,84
39538,91
39537,91
39536,87
39535,94
39534,92
39533,91
39532,86
39531,88
39530,97
39529,93
39528,86
39527,90
39526,94
39525,96
39524,97
39523,90
39522,91
39521,93
39520,94
39519,91
39518,90
39517,81
39516,86
39515,83
39514,87
39513,92
39512,93
39511,85
39510,93
39509,98
39508,96
39507,96
39506,85
39505,95
39504,95
39503,91
39502,89
39501,94
39500,93
39499,92
39498,81
39497,86
39496,81
39495,94
39494,85
39493,86
39492,91
39491,93
39490,90
39489,88
39488,90
39487,92
39486,97
39485,90
39484,90
39483,88
39482,90
39481,90
39480,87
39479,94
39478,90
39477,86
39476,86
39475,92
39474,90
39473,88
39472,92
39471,90
39470,87
39469,89
39468,89
39467,90
39466,86
39465,87
39464,94
39463,83
39462,92
39461,94
39460,88
39459,89
39458,90
39457,89
39456,90
39455,89
39454,90
39453,86
39452,90
39451,90
39450,87
39449,86
39448,95
39447,92
39446,92
39445,89
39444,91
39443,90
39442,87
39441,91
39440,88
39439,92
39438,88
39437,84
39436,86
39435,92
39434,93
39433,91
39432,92
39431,91
39430,87
39429,91
39428,92
39427,81
39426,89
39425,88
39424,89
39423,95
39422,93
39421,91
39420,91
39419,89
39418,88
39417,91
39416,91
39415,92
39414,90
39413,84
39412,79
39411,91
39410,89
39409,95
39408,92
39407,92
39406,92
39405,93
39404,88
39403,94
39402,91
39401,97
39400,89
39399,92
39398,87
39397,87
39396,88
39395,91
39394,86
39393,91
39392,89
39391,91
39390,84
39389,89
39388,84
39387,93
39386,87
39385,88
39384,87
39383,90
39382,87
39381,91
39380,90
39379,89
39378,84
39377,90
39376,89
39375,90
39374,88
39373,91
39372,90
39371,89
39370,93
39369,85
39368,92
39367,94
39366,94
39365,96
39364,95
39363,90
39362,92
39361,88
39360,91
39359,89
39358,90
39357,90
39356,90
39355,94
39354,93
39353,97
39352,90
39351,88
39350,88
39349,95
39348,88
39347,92
39346,90
39345,88
39344,97
39343,87
39342,91
39341,86
39340,88
39339,91
39338,91
39337,89
39336,96
39335,93
39334,89
39333,92
39332,92
39331,86
39330,91
39329,86
39328,89
39327,88
39326,94
39325,86
39324,91
39323,89
39322,95
39321,95
39320,94
39319,91
39318,92
39317,90
39316,92
39315,89
39314,92
39313,91
39312,93
39311,89
39310,91
39309,92
39308,94
39307,91
39306,91
39305,90
39304,85
39303,88
39302,93
39301,90
39300,96
39299,94
39298,88
39297,95
39296,86
39295,91
39294,91
39293,89
39292,89
39291,79
39290,86
39289,92
39288,91
39287,92
39286,88
39285,87
39284,90
39283,95
39282,85
39281,94
39280,94
39279,94
39278,93
39277,91
39276,90
39275,91
39274,90
39273,86
39272,81
39271,88
39270,90
39269,88
39268,92
39267,92
39266,94
39265,92
39264,89
39263,91
39262,93
39261,88
39260,91
39259,93
39258,96
39257,92
39256,91
39255,88
39254,83
39253,90
39252,89
39251,93
39250,88
39249,89
39248,94
39247,89
39246,90
39245,92
39244,89
39243,90
39242,93
39241,92
39240,94
39239,90
39238,94
39237,86
39236,90
39235,87
39234,84
39233,91
39232,94
39231,84
39230,89
39229,89
39228,87
39227,86
39226,91
39225,92
39224,86
39223,83
39222,93
39221,88
39220,90
39219,92
39218,88
39217,90
39216,93
39215,90
39214,85
39213,87
39212,86
39211,89
39210,93
39209,95
39208,91
39207,89
39206,92
39205,85
39204,88
39203,84
39202,83
39201,85
39200,85
39199,90
39198,94
39197,95
39196,91
39195,92
39194,87
39193,93
39192,91
39191,92
39190,92
39189,94
39188,94
39187,87
39186,89
39185,93
39184,85
39183,88
39182,94
39181,91
39180,90
39179,86
39178,93
39177,91
39176,89
39175,89
39174,93
39173,93
39172,88
39171,93
39170,93
39169,94
39168,91
39167,89
39166,88
39165,91
39164,92
39163,86
39162,87
39161,85
39160,87
39159,92
39158,89
39157,97
39156,90
39155,92
39154,91
39153,91
39152,87
39151,91
39150,95
39149,91
39148,93
39147,88
39146,91
39145,88
39144,92
39143,91
39142,87
39141,97
39140,84
39139,90
39138,91
39137,90
39136,89
39135,88
39134,90
39133,86
39132,90
39131,89
39130,85
39129,89
39128,89
39127,89
39126,89
39125,94
39124,98
39123,95
39122,92
39121,90
39120,91
39119,93
39118,85
39117,92
39116,88
39115,92
39114,93
39113,84
39112,90
39111,94
39110,91
39109,88
39108,91
39107,93
39106,95
39105,87
39104,84
39103,95
39102,93
39101,87
39100,90
39099,91
39098,90
39097,91
39096,88
39095,94
39094,93
39093,88
39092,92
39091,92
39090,97
39089,89
39088,91
39087,92
39086,92
39085,94
39084,90
39083,91
39082,87
39081,85
39080,90
39079,95
39078,92
39077,90
39076,90
39075,90
39074,84
39073,85
39072,89
39071,92
39070,91
39069,92
39068,94
39067,92
39066,89
39065,87
39064,90
39063,89
39062,91
39061,85
39060,89
39059,80
39058,90
39057,93
39056,89
39055,94
39054,94
39053,90
39052,91
39051,93
39050,89
39049,92
39048,89
39047,89
39046,88
39045,92
39044,97
39043,95
39042,91
39041,84
39040,88
39039,94
39038,93
39037,91
39036,83
39035,92
39034,92
39033,91
39032,89
39031,85
39030,89
39029,89
39028,91
39027,90
39026,92
39025,94
39024,90
39023,89
39022,91
39021,97
39020,92
39019,94
39018,96
39017,96
39016,91
39015,95
39014,90
39013,91
39012,88
39011,87
39010,89
39009,91
39008,87
39007,87
39006,95
39005,93
39004,91
39003,90
39002,88
39001,90
39000,78
38999,88
38998,90
38997,92
38996,92
38995,96
38994,95
38993,85
38992,86
38991,90
38990,94
38989,91
38988,91
38987,84
38986,90
38985,86
38984,97
38983,91
38982,93
38981,81
38980,90
38979,87
38978,90
38977,89
38976,87
38975,91
38974,89
38973,92
38972,93
38971,92
38970,93
38969,93
38968,92
38967,92
38966,90
38965,89
38964,91
38963,84
38962,90
38961,92
38960,87
38959,88
38958,92
38957,90
38956,93
38955,91
38954,91
38953,93
38952,90
38951,90
38950,94
38949,89
38948,92
38947,94
38946,91
38945,86
38944,93
38943,88
38942,85
38941,89
38940,88
38939,90
38938,96
38937,91
38936,95
38935,87
38934,90
38933,85
38932,88
38931,90
38930,91
38929,88
38928,92
38927,95
38926,89
38925,89
38924,91
38923,93
38922,92
38921,92
38920,93
38919,90
38918,96
38917,89
38916,94
38915,90
38914,85
38913,91
38912,90
38911,88
38910,87
38909,95
38908,95
38907,91
38906,88
38905,95
38904,91
38903,91
38902,93
38901,92
38900,91
38899,94
38898,93
38897,90
38896,91
38895,94
38894,92
38893,90
38892,89
38891,95
38890,85
38889,90
38888,93
38887,94
38886,94
38885,90
38884,89
38883,90
38882,89
38881,89
38880,91
38879,90
38878,91
38877,88
38876,90
38875,89
38874,91
38873,96
38872,91
38871,89
38870,96
38869,90
38868,91
38867,88
38866,88
38865,91
38864,96
38863,85
38862,88
38861,93
38860,88
38859,94
38858,91
38857,85
38856,93
38855,89
38854,87
38853,89
38852,87
38851,91
38850,88
38849,96
38848,94
38847,90
38846,91
38845,93
38844,90
38843,90
38842,97
38841,95
38840,89
38839,89
38838,86
38837,91
38836,91
38835,83
38834,84
38833,87
38832,90
38831,89
38830,91
38829,95
38828,88
38827,88
38826,91
38825,92
38824,88
38823,90
38822,87
38821,87
38820,88
38819,94
38818,90
38817,88
38816,89
38815,94
38814,87
38813,92
38812,91
38811,88
38810,86
38809,91
38808,88
38807,87
38806,94
38805,91
38804,84
38803,93
38802,92
38801,79
38800,82
38799,96
38798,93
38797,91
38796,94
38795,85
38794,90
38793,90
38792,95
38791,94
38790,93
38789,89
38788,90
38787,86
38786,93
38785,86
38784,93
38783,93
38782,93
38781,94
38780,92
38779,85
38778,92
38777,94
38776,85
38775,86
38774,84
38773,89
38772,87
38771,85
38770,89
38769,92
38768,94
38767,89
38766,88
38765,90
38764,89
38763,93
38762,91
38761,93
38760,89
38759,87
38758,88
38757,92
38756,90
38755,88
38754,90
38753,94
38752,89
38751,82
38750,85
38749,87
38748,94
38747,88
38746,92
38745,95
38744,93
38743,93
38742,88
38741,93
38740,91
38739,86
38738,88
38737,11
38736,86
38735,93
38734,92
38733,88
38732,87
38731,95
38730,91
38729,89
38728,93
38727,89
38726,91
38725,88
38724,88
38723,90
38722,81
38721,92
38720,89
38719,95
38718,92
38717,89
38716,83
38715,91
38714,89
38713,84
38712,93
38711,87
38710,89
38709,90
38708,89
38707,90
38706,87
38705,89
38704,85
38703,88
38702,87
38701,90
38700,96
38699,90
38698,93
38697,89
38696,87
38695,88
38694,86
38693,91
38692,94
38691,82
38690,86
38689,88
38688,86
38687,90
38686,87
38685,93
38684,92
38683,88
38682,88
38681,88
38680,83
38679,91
38678,87
38677,93
38676,92
38675,89
38674,90
38673,90
38672,93
38671,89
38670,86
38669,93
38668,93
38667,88
38666,95
38665,89
38664,85
38663,97
38662,92
38661,87
38660,94
38659,90
38658,90
38657,87
38656,88
38655,92
38654,87
38653,91
38652,88
38651,91
38650,88
38649,88
38648,93
38647,93
38646,94
38645,91
38644,89
38643,91
38642,89
38641,88
38640,83
38639,91
38638,90
38637,93
38636,87
38635,90
38634,95
38633,91
38632,91
38631,90
38630,92
38629,91
38628,91
38627,90
38626,90
38625,88
38624,90
38623,93
38622,90
38621,84
38620,89
38619,86
38618,89
38617,93
38616,89
38615,92
38614,86
38613,94
38612,89
38611,87
38610,84
38609,88
38608,90
38607,93
38606,92
38605,90
38604,92
38603,90
38602,93
38601,93
38600,90
38599,92
38598,92
38597,94
38596,92
38595,90
38594,87
38593,87
38592,95
38591,92
38590,88
38589,92
38588,89
38587,93
38586,89
38585,93
38584,94
38583,89
38582,93
38581,88
38580,90
38579,92
38578,88
38577,94
38576,87
38575,90
38574,90
38573,89
38572,88
38571,93
38570,89
38569,91
38568,87
38567,91
38566,93
38565,95
38564,96
38563,94
38562,88
38561,90
38560,91
38559,85
38558,92
38557,91
38556,92
38555,89
38554,85
38553,83
38552,88
38551,89
38550,86
38549,92
38548,91
38547,90
38546,93
38545,87
38544,92
38543,91
38542,92
38541,90
38540,87
38539,90
38538,93
38537,86
38536,92
38535,90
38534,90
38533,90
38532,91
38531,88
38530,89
38529,89
38528,89
38527,93
38526,93
38525,93
38524,95
38523,85
38522,92
38521,93
38520,93
38519,93
38518,91
38517,86
38516,94
38515,93
38514,88
38513,84
38512,39
38511,91
38510,96
38509,93
38508,95
38507,92
38506,91
38505,90
38504,86
38503,89
38502,91
38501,89
38500,90
38499,89
38498,89
38497,92
38496,89
38495,93
38494,92
38493,91
38492,89
38491,84
38490,97
38489,90
38488,92
38487,93
38486,85
38485,91
38484,93
38483,93
38482,87
38481,86
38480,89
38479,93
38478,91
38477,86
38476,91
38475,84
38474,88
38473,92
38472,88
38471,87
38470,91
38469,93
38468,90
38467,85
38466,95
38465,90
38464,94
38463,89
38462,94
38461,95
38460,83
38459,90
38458,95
38457,86
38456,91
38455,85
38454,91
38453,91
38452,91
38451,85
38450,94
38449,95
38448,83
38447,88
38446,94
38445,94
38444,89
38443,89
38442,86
38441,90
38440,92
38439,92
38438,90
38437,92
38436,90
38435,86
38434,91
38433,92
38432,89
38431,90
38430,91
38429,95
38428,96
38427,94
38426,90
38425,90
38424,90
38423,92
38422,89
38421,92
38420,89
38419,86
38418,92
38417,90
38416,90
38415,88
38414,89
38413,93
38412,89
38411,91
38410,90
38409,87
38408,93
38407,86
38406,88
38405,93
38404,90
38403,91
38402,89
38401,93
38400,88
38399,88
38398,88
38397,95
38396,92
38395,92
38394,93
38393,90
38392,94
38391,86
38390,88
38389,92
38388,95
38387,96
38386,94
38385,94
38384,90
38383,84
38382,88
38381,96
38380,90
38379,94
38378,92
38377,86
38376,92
38375,92
38374,96
38373,93
38372,86
38371,92
38370,93
38369,92
38368,90
38367,92
38366,94
38365,89
38364,92
38363,93
38362,91
38361,92
38360,86
38359,93
38358,86
38357,90
38356,92
38355,93
38354,89
38353,93
38352,93
38351,87
38350,92
38349,91
38348,93
38347,87
38346,93
38345,92
38344,89
38343,90
38342,94
38341,90
38340,94
38339,93
38338,91
38337,94
38336,91
38335,92
38334,93
38333,93
38332,97
38331,91
38330,83
38329,87
38328,84
38327,89
38326,90
38325,91
38324,88
38323,89
38322,93
38321,89
38320,90
38319,90
38318,90
38317,89
38316,93
38315,93
38314,84
38313,90
38312,89
38311,92
38310,96
38309,87
38308,86
38307,89
38306,91
38305,88
38304,89
38303,90
38302,85
38301,89
38300,88
38299,91
38298,91
38297,94
38296,96
38295,90
38294,88
38293,97
38292,92
38291,93
38290,85
38289,92
38288,92
38287,89
38286,89
38285,92
38284,90
38283,88
38282,89
38281,92
38280,91
38279,86
38278,82
38277,93
38276,84
38275,94
38274,88
38273,87
38272,90
38271,88
38270,94
38269,92
38268,92
38267,85
38266,89
38265,91
38264,86
38263,87
38262,89
38261,88
38260,90
38259,95
38258,91
38257,81
38256,91
38255,86
38254,88
38253,88
38252,91
38251,92
38250,90
38249,90
38248,87
38247,93
38246,90
38245,91
38244,89
38243,90
38242,92
38241,88
38240,89
38239,96
38238,92
38237,87
38236,89
38235,92
38234,97
38233,94
38232,92
38231,90
38230,87
38229,95
38228,90
38227,91
38226,88
38225,90
38224,89
38223,88
38222,93
38221,89
38220,92
38219,91
38218,92
38217,93
38216,88
38215,96
38214,95
38213,95
38212,89
38211,92
38210,91
38209,86
38208,85
38207,87
38206,95
38205,84
38204,88
38203,93
38202,93
38201,88
38200,87
38199,93
38198,85
38197,93
38196,92
38195,92
38194,90
38193,88
38192,87
38191,92
38190,91
38189,90
38188,93
38187,90
38186,82
38185,88
38184,91
38183,90
38182,94
38181,85
38180,87
38179,94
38178,96
38177,88
38176,89
38175,92
38174,94
38173,91
38172,88
38171,91
38170,91
38169,93
38168,87
38167,91
38166,91
38165,95
38164,91
38163,95
38162,97
38161,86
38160,85
38159,83
38158,87
38157,88
38156,90
38155,96
38154,94
38153,94
38152,93
38151,90
38150,92
38149,91
38148,93
38147,91
38146,90
38145,91
38144,84
38143,95
38142,92
38141,87
38140,91
38139,90
38138,93
38137,91
38136,94
38135,91
38134,93
38133,92
38132,93
38131,91
38130,96
38129,92
38128,88
38127,90
38126,88
38125,92
38124,88
38123,94
38122,90
38121,91
38120,87
38119,88
38118,92
38117,91
38116,93
38115,95
38114,86
38113,94
38112,98
38111,96
38110,91
38109,92
38108,88
38107,88
38106,92
38105,81
38104,87
38103,84
38102,83
38101,92
38100,90
38099,90
38098,89
38097,95
38096,96
38095,93
38094,91
38093,92
38092,89
38091,87
38090,91
38089,92
38088,88
38087,93
38086,87
38085,91
38084,87
38083,90
38082,90
38081,91
38080,94
38079,95
38078,88
38077,95
38076,93
38075,85
38074,92
38073,91
38072,92
38071,89
38070,93
38069,93
38068,96
38067,94
38066,95
38065,90
38064,86
38063,90
38062,85
38061,86
38060,91
38059,84
38058,89
38057,91
38056,86
38055,93
38054,89
38053,85
38052,86
38051,88
38050,89
38049,81
38048,86
38047,88
38046,95
38045,88
38044,83
38043,90
