"planning_unit","number"
41373,100
41372,100
41371,100
41370,100
41369,99
41368,96
41367,93
41366,100
41365,100
41364,98
41363,99
41362,100
41361,100
41360,97
41359,98
41358,100
41357,100
41356,100
41355,100
41354,99
41353,100
41352,100
41351,100
41350,100
41349,100
41348,98
41347,99
41346,100
41345,100
41344,100
41343,100
41342,100
41341,99
41340,99
41339,100
41338,100
41337,95
41336,86
41335,72
41334,80
41333,82
41332,93
41331,83
41330,71
41329,80
41328,80
41327,72
41326,80
41325,83
41324,89
41323,84
41322,94
41321,63
41320,63
41319,11
41318,0
41317,0
41316,59
41315,57
41314,18
41313,44
41312,71
41311,79
41310,91
41309,96
41308,99
41307,98
41306,98
41305,97
41304,81
41303,100
41302,8
41301,0
41300,0
41299,1
41298,0
41297,0
41296,0
41295,60
41294,34
41293,1
41292,34
41291,1
41290,3
41289,0
41288,0
41287,0
41286,1
41285,20
41284,70
41283,79
41282,93
41281,99
41280,92
41279,60
41278,50
41277,77
41276,97
41275,100
41274,100
41273,100
41272,100
41271,100
41270,100
41269,100
41268,72
41267,91
41266,100
41265,100
41264,99
41263,99
41262,100
41261,100
41260,89
41259,38
41258,5
41257,0
41256,0
41255,45
41254,42
41253,1
41252,82
41251,71
41250,4
41249,73
41248,0
41247,0
41246,0
41245,0
41244,0
41243,0
41242,0
41241,0
41240,0
41239,22
41238,12
41237,5
41236,3
41235,3
41234,7
41233,2
41232,5
41231,57
41230,1
41229,0
41228,41
41227,9
41226,11
41225,4
41224,74
41223,10
41222,2
41221,6
41220,9
41219,1
41218,22
41217,65
41216,0
41215,0
41214,1
41213,0
41212,4
41211,98
41210,100
41209,100
41208,98
41207,50
41206,1
41205,7
41204,10
41203,0
41202,5
41201,51
41200,28
41199,9
41198,98
41197,100
41196,99
41195,97
41194,90
41193,69
41192,70
41191,89
41190,8
41189,5
41188,13
41187,0
41186,1
41185,0
41184,3
41183,1
41182,4
41181,3
41180,2
41179,0
41178,2
41177,14
41176,10
41175,85
41174,79
41173,68
41172,72
41171,83
41170,54
41169,71
41168,88
41167,90
41166,80
41165,76
41164,84
41163,72
41162,92
41161,94
41160,85
41159,80
41158,76
41157,93
41156,96
41155,92
41154,86
41153,88
41152,93
41151,100
41150,99
41149,100
41148,100
41147,100
41146,100
41145,100
41144,99
41143,95
41142,96
41141,100
41140,99
41139,98
41138,98
41137,97
41136,96
41135,96
41134,98
41133,100
41132,100
41131,99
41130,99
41129,98
41128,100
41127,100
41126,100
41125,100
41124,100
41123,100
41122,100
41121,100
41120,100
41119,100
41118,100
41117,100
41116,100
41115,100
41114,100
41113,100
41112,99
41111,96
41110,90
41109,92
41108,43
41107,24
41106,23
41105,24
41104,17
41103,66
41102,80
41101,75
41100,78
41099,72
41098,61
41097,70
41096,67
41095,58
41094,62
41093,1
41092,0
41091,0
41090,5
41089,0
41088,0
41087,2
41086,84
41085,88
41084,99
41083,98
41082,99
41081,99
41080,98
41079,95
41078,100
41077,15
41076,0
41075,0
41074,0
41073,0
41072,0
41071,0
41070,0
41069,94
41068,72
41067,5
41066,2
41065,2
41064,0
41063,20
41062,87
41061,78
41060,91
41059,93
41058,74
41057,79
41056,93
41055,60
41054,25
41053,24
41052,91
41051,100
41050,100
41049,100
41048,100
41047,100
41046,100
41045,99
41044,78
41043,81
41042,92
41041,100
41040,100
41039,100
41038,100
41037,100
41036,100
41035,87
41034,1
41033,0
41032,4
41031,9
41030,5
41029,0
41028,0
41027,11
41026,94
41025,95
41024,100
41023,5
41022,0
41021,0
41020,0
41019,0
41018,0
41017,0
41016,0
41015,0
41014,3
41013,3
41012,3
41011,11
41010,9
41009,9
41008,11
41007,9
41006,77
41005,42
41004,0
41003,0
41002,60
41001,42
41000,93
40999,99
40998,42
40997,41
40996,52
40995,62
40994,16
40993,31
40992,21
40991,0
40990,0
40989,0
40988,0
40987,2
40986,95
40985,97
40984,97
40983,95
40982,76
40981,0
40980,0
40979,7
40978,0
40977,3
40976,24
40975,8
40974,11
40973,86
40972,100
40971,90
40970,33
40969,5
40968,5
40967,3
40966,6
40965,22
40964,7
40963,7
40962,3
40961,0
40960,0
40959,4
40958,1
40957,6
40956,0
40955,0
40954,0
40953,1
40952,2
40951,1
40950,73
40949,73
40948,59
40947,35
40946,76
40945,91
40944,89
40943,91
40942,83
40941,86
40940,93
40939,81
40938,72
40937,90
40936,95
40935,97
40934,94
40933,57
40932,82
40931,91
40930,87
40929,86
40928,87
40927,86
40926,89
40925,96
40924,99
40923,99
40922,97
40921,100
40920,99
40919,100
40918,99
40917,88
40916,94
40915,95
40914,95
40913,94
40912,91
40911,92
40910,95
40909,97
40908,99
40907,100
40906,97
40905,97
40904,99
40903,100
40902,100
40901,100
40900,100
40899,99
40898,99
40897,99
40896,100
40895,100
40894,100
40893,100
40892,100
40891,100
40890,100
40889,100
40888,100
40887,100
40886,98
40885,99
40884,91
40883,21
40882,6
40881,19
40880,10
40879,3
40878,30
40877,77
40876,74
40875,67
40874,73
40873,48
40872,71
40871,58
40870,64
40869,54
40868,67
40867,0
40866,0
40865,1
40864,0
40863,0
40862,0
40861,95
40860,92
40859,96
40858,97
40857,100
40856,100
40855,98
40854,95
40853,100
40852,98
40851,0
40850,0
40849,0
40848,0
40847,0
40846,0
40845,0
40844,48
40843,75
40842,0
40841,0
40840,0
40839,0
40838,0
40837,5
40836,12
40835,17
40834,60
40833,97
40832,98
40831,93
40830,84
40829,40
40828,29
40827,25
40826,96
40825,100
40824,100
40823,100
40822,100
40821,99
40820,33
40819,16
40818,69
40817,100
40816,100
40815,99
40814,100
40813,100
40812,97
40811,98
40810,59
40809,0
40808,2
40807,35
40806,4
40805,0
40804,0
40803,0
40802,0
40801,3
40800,68
40799,98
40798,94
40797,3
40796,0
40795,2
40794,0
40793,0
40792,0
40791,1
40790,2
40789,1
40788,0
40787,9
40786,20
40785,21
40784,15
40783,6
40782,4
40781,11
40780,89
40779,3
40778,0
40777,86
40776,99
40775,99
40774,100
40773,100
40772,99
40771,97
40770,98
40769,94
40768,88
40767,15
40766,22
40765,0
40764,0
40763,0
40762,0
40761,86
40760,92
40759,61
40758,69
40757,60
40756,52
40755,41
40754,43
40753,1
40752,10
40751,0
40750,4
40749,26
40748,66
40747,81
40746,80
40745,52
40744,45
40743,9
40742,14
40741,6
40740,33
40739,4
40738,5
40737,5
40736,0
40735,0
40734,2
40733,0
40732,0
40731,1
40730,0
40729,0
40728,2
40727,0
40726,0
40725,79
40724,86
40723,53
40722,31
40721,94
40720,100
40719,94
40718,76
40717,44
40716,29
40715,84
40714,78
40713,56
40712,81
40711,98
40710,100
40709,98
40708,52
40707,81
40706,90
40705,95
40704,81
40703,87
40702,92
40701,95
40700,90
40699,84
40698,92
40697,98
40696,98
40695,100
40694,100
40693,99
40692,83
40691,88
40690,90
40689,91
40688,91
40687,95
40686,97
40685,97
40684,85
40683,99
40682,99
40681,98
40680,100
40679,98
40678,94
40677,100
40676,100
40675,100
40674,100
40673,100
40672,100
40671,100
40670,100
40669,100
40668,100
40667,99
40666,97
40665,98
40664,97
40663,95
40662,99
40661,100
40660,99
40659,80
40658,46
40657,51
40656,79
40655,71
40654,58
40653,72
40652,64
40651,85
40650,65
40649,35
40648,43
40647,60
40646,69
40645,50
40644,45
40643,50
40642,0
40641,0
40640,0
40639,0
40638,0
40637,0
40636,85
40635,87
40634,93
40633,95
40632,98
40631,99
40630,100
40629,87
40628,82
40627,97
40626,0
40625,0
40624,15
40623,0
40622,0
40621,0
40620,0
40619,1
40618,60
40617,0
40616,0
40615,1
40614,0
40613,0
40612,1
40611,0
40610,0
40609,12
40608,89
40607,100
40606,72
40605,7
40604,27
40603,79
40602,50
40601,72
40600,100
40599,99
40598,100
40597,100
40596,100
40595,100
40594,100
40593,100
40592,100
40591,96
40590,66
40589,88
40588,99
40587,81
40586,90
40585,3
40584,0
40583,3
40582,1
40581,0
40580,1
40579,0
40578,0
40577,0
40576,0
40575,1
40574,2
40573,42
40572,86
40571,88
40570,91
40569,44
40568,0
40567,0
40566,0
40565,1
40564,6
40563,2
40562,7
40561,11
40560,29
40559,27
40558,5
40557,20
40556,0
40555,75
40554,52
40553,1
40552,100
40551,100
40550,100
40549,100
40548,100
40547,100
40546,100
40545,100
40544,100
40543,100
40542,99
40541,99
40540,6
40539,0
40538,0
40537,1
40536,85
40535,92
40534,16
40533,43
40532,68
40531,76
40530,58
40529,26
40528,4
40527,4
40526,11
40525,0
40524,0
40523,2
40522,1
40521,6
40520,7
40519,5
40518,5
40517,10
40516,57
40515,66
40514,5
40513,3
40512,4
40511,4
40510,3
40509,1
40508,0
40507,9
40506,0
40505,2
40504,13
40503,5
40502,5
40501,2
40500,69
40499,76
40498,66
40497,58
40496,99
40495,100
40494,85
40493,1
40492,1
40491,0
40490,8
40489,64
40488,56
40487,83
40486,98
40485,100
40484,100
40483,67
40482,91
40481,91
40480,95
40479,86
40478,84
40477,99
40476,95
40475,92
40474,81
40473,84
40472,100
40471,100
40470,98
40469,100
40468,100
40467,100
40466,97
40465,97
40464,95
40463,98
40462,97
40461,100
40460,100
40459,96
40458,87
40457,90
40456,100
40455,99
40454,97
40453,99
40452,100
40451,100
40450,100
40449,100
40448,100
40447,99
40446,100
40445,100
40444,100
40443,100
40442,100
40441,100
40440,100
40439,92
40438,94
40437,97
40436,100
40435,100
40434,91
40433,84
40432,83
40431,89
40430,75
40429,79
40428,81
40427,84
40426,73
40425,61
40424,54
40423,52
40422,49
40421,56
40420,46
40419,56
40418,37
40417,0
40416,0
40415,0
40414,13
40413,1
40412,1
40411,78
40410,94
40409,94
40408,98
40407,100
40406,97
40405,96
40404,33
40403,50
40402,99
40401,43
40400,8
40399,100
40398,0
40397,0
40396,0
40395,0
40394,18
40393,73
40392,0
40391,0
40390,0
40389,0
40388,1
40387,0
40386,0
40385,0
40384,2
40383,83
40382,98
40381,54
40380,9
40379,27
40378,99
40377,98
40376,74
40375,90
40374,100
40373,100
40372,100
40371,100
40370,100
40369,100
40368,99
40367,98
40366,81
40365,5
40364,17
40363,70
40362,63
40361,67
40360,83
40359,2
40358,2
40357,0
40356,1
40355,1
40354,1
40353,0
40352,0
40351,0
40350,1
40349,0
40348,6
40347,87
40346,93
40345,97
40344,62
40343,0
40342,0
40341,0
40340,0
40339,1
40338,7
40337,2
40336,5
40335,27
40334,17
40333,4
40332,10
40331,2
40330,43
40329,100
40328,100
40327,100
40326,100
40325,100
40324,100
40323,100
40322,100
40321,100
40320,100
40319,98
40318,100
40317,100
40316,100
40315,98
40314,0
40313,0
40312,6
40311,93
40310,65
40309,14
40308,22
40307,39
40306,97
40305,90
40304,82
40303,5
40302,7
40301,7
40300,3
40299,0
40298,0
40297,2
40296,7
40295,4
40294,5
40293,6
40292,75
40291,91
40290,50
40289,6
40288,3
40287,3
40286,1
40285,0
40284,1
40283,18
40282,59
40281,15
40280,41
40279,13
40278,0
40277,6
40276,1
40275,80
40274,77
40273,88
40272,98
40271,100
40270,100
40269,40
40268,0
40267,0
40266,0
40265,0
40264,55
40263,72
40262,86
40261,98
40260,99
40259,100
40258,96
40257,80
40256,64
40255,71
40254,78
40253,83
40252,94
40251,92
40250,94
40249,88
40248,63
40247,80
40246,89
40245,96
40244,97
40243,98
40242,100
40241,98
40240,96
40239,90
40238,96
40237,98
40236,98
40235,97
40234,100
40233,93
40232,98
40231,100
40230,97
40229,88
40228,99
40227,100
40226,100
40225,100
40224,100
40223,100
40222,95
40221,98
40220,100
40219,100
40218,100
40217,100
40216,100
40215,100
40214,99
40213,97
40212,94
40211,100
40210,100
40209,93
40208,90
40207,91
40206,85
40205,85
40204,73
40203,76
40202,79
40201,71
40200,50
40199,53
40198,54
40197,40
40196,43
40195,71
40194,68
40193,46
40192,0
40191,0
40190,0
40189,84
40188,93
40187,77
40186,95
40185,100
40184,99
40183,98
40182,22
40181,72
40180,69
40179,0
40178,1
40177,99
40176,100
40175,99
40174,100
40173,55
40172,0
40171,0
40170,89
40169,100
40168,77
40167,0
40166,0
40165,0
40164,0
40163,0
40162,0
40161,0
40160,0
40159,8
40158,91
40157,95
40156,88
40155,59
40154,67
40153,95
40152,92
40151,84
40150,90
40149,100
40148,99
40147,100
40146,100
40145,100
40144,100
40143,100
40142,97
40141,61
40140,0
40139,7
40138,58
40137,50
40136,19
40135,76
40134,100
40133,8
40132,0
40131,6
40130,4
40129,6
40128,0
40127,3
40126,0
40125,0
40124,0
40123,1
40122,96
40121,97
40120,97
40119,98
40118,6
40117,0
40116,0
40115,0
40114,0
40113,9
40112,2
40111,5
40110,14
40109,16
40108,16
40107,2
40106,10
40105,91
40104,100
40103,100
40102,100
40101,100
40100,100
40099,100
40098,100
40097,100
40096,100
40095,100
40094,100
40093,100
40092,100
40091,100
40090,100
40089,44
40088,2
40087,8
40086,95
40085,89
40084,5
40083,26
40082,100
40081,90
40080,92
40079,89
40078,54
40077,9
40076,9
40075,4
40074,0
40073,1
40072,7
40071,12
40070,18
40069,80
40068,81
40067,100
40066,20
40065,5
40064,0
40063,1
40062,0
40061,0
40060,0
40059,0
40058,0
40057,4
40056,38
40055,72
40054,3
40053,0
40052,0
40051,1
40050,59
40049,52
40048,74
40047,91
40046,93
40045,95
40044,17
40043,0
40042,0
40041,0
40040,0
40039,18
40038,63
40037,66
40036,94
40035,99
40034,91
40033,85
40032,79
40031,52
40030,77
40029,82
40028,93
40027,59
40026,82
40025,92
40024,94
40023,98
40022,85
40021,74
40020,86
40019,86
40018,89
40017,93
40016,87
40015,84
40014,85
40013,88
40012,92
40011,91
40010,90
40009,96
40008,90
40007,98
40006,98
40005,97
40004,87
40003,98
40002,100
40001,99
40000,100
39999,97
39998,99
39997,96
39996,100
39995,100
39994,100
39993,100
39992,100
39991,100
39990,100
39989,100
39988,99
39987,97
39986,98
39985,100
39984,99
39983,95
39982,92
39981,75
39980,89
39979,78
39978,81
39977,72
39976,58
39975,40
39974,52
39973,67
39972,63
39971,46
39970,74
39969,82
39968,86
39967,0
39966,0
39965,0
39964,85
39963,12
39962,0
39961,53
39960,100
39959,100
39958,79
39957,0
39956,0
39955,22
39954,0
39953,0
39952,95
39951,100
39950,80
39949,72
39948,98
39947,46
39946,0
39945,6
39944,100
39943,79
39942,0
39941,0
39940,0
39939,0
39938,0
39937,3
39936,8
39935,21
39934,55
39933,76
39932,89
39931,51
39930,24
39929,33
39928,62
39927,53
39926,47
39925,87
39924,90
39923,99
39922,100
39921,100
39920,100
39919,100
39918,100
39917,70
39916,34
39915,26
39914,32
39913,68
39912,74
39911,91
39910,97
39909,100
39908,51
39907,3
39906,14
39905,3
39904,4
39903,1
39902,1
39901,1
39900,0
39899,0
39898,9
39897,96
39896,100
39895,100
39894,100
39893,42
39892,14
39891,0
39890,0
39889,1
39888,5
39887,0
39886,1
39885,9
39884,26
39883,34
39882,70
39881,99
39880,98
39879,100
39878,44
39877,30
39876,100
39875,100
39874,100
39873,100
39872,100
39871,100
39870,100
39869,100
39868,100
39867,100
39866,100
39865,99
39864,83
39863,1
39862,2
39861,100
39860,98
39859,43
39858,61
39857,97
39856,89
39855,59
39854,59
39853,5
39852,4
39851,9
39850,5
39849,1
39848,2
39847,1
39846,21
39845,90
39844,100
39843,100
39842,100
39841,23
39840,3
39839,0
39838,0
39837,0
39836,0
39835,1
39834,0
39833,0
39832,0
39831,40
39830,72
39829,1
39828,0
39827,0
39826,0
39825,23
39824,32
39823,66
39822,90
39821,87
39820,94
39819,16
39818,0
39817,0
39816,0
39815,0
39814,2
39813,48
39812,93
39811,99
39810,100
39809,99
39808,92
39807,78
39806,91
39805,91
39804,85
39803,69
39802,55
39801,74
39800,87
39799,85
39798,88
39797,81
39796,45
39795,45
39794,86
39793,80
39792,67
39791,73
39790,72
39789,80
39788,80
39787,72
39786,72
39785,77
39784,88
39783,77
39782,92
39781,93
39780,85
39779,90
39778,91
39777,93
39776,92
39775,96
39774,95
39773,100
39772,99
39771,100
39770,100
39769,100
39768,100
39767,100
39766,100
39765,100
39764,100
39763,94
39762,99
39761,98
39760,100
39759,100
39758,95
39757,86
39756,80
39755,83
39754,68
39753,71
39752,76
39751,76
39750,54
39749,48
39748,61
39747,55
39746,77
39745,83
39744,89
39743,92
39742,0
39741,0
39740,0
39739,38
39738,98
39737,0
39736,2
39735,98
39734,100
39733,97
39732,0
39731,0
39730,47
39729,14
39728,0
39727,2
39726,6
39725,0
39724,2
39723,5
39722,0
39721,0
39720,0
39719,96
39718,54
39717,0
39716,0
39715,0
39714,0
39713,5
39712,86
39711,90
39710,84
39709,70
39708,50
39707,40
39706,30
39705,9
39704,8
39703,20
39702,1
39701,0
39700,0
39699,0
39698,98
39697,100
39696,74
39695,65
39694,97
39693,97
39692,90
39691,99
39690,100
39689,97
39688,99
39687,100
39686,100
39685,100
39684,100
39683,99
39682,29
39681,13
39680,5
39679,14
39678,5
39677,3
39676,2
39675,1
39674,0
39673,20
39672,74
39671,86
39670,82
39669,69
39668,25
39667,13
39666,2
39665,1
39664,33
39663,0
39662,0
39661,0
39660,48
39659,71
39658,83
39657,50
39656,29
39655,16
39654,73
39653,0
39652,0
39651,99
39650,100
39649,100
39648,100
39647,100
39646,100
39645,99
39644,100
39643,99
39642,100
39641,100
39640,100
39639,57
39638,0
39637,0
39636,97
39635,98
39634,87
39633,84
39632,95
39631,75
39630,36
39629,16
39628,0
39627,2
39626,19
39625,4
39624,2
39623,6
39622,2
39621,8
39620,87
39619,90
39618,90
39617,99
39616,14
39615,0
39614,0
39613,1
39612,0
39611,0
39610,0
39609,0
39608,12
39607,85
39606,98
39605,91
39604,82
39603,4
39602,33
39601,46
39600,22
39599,51
39598,81
39597,87
39596,83
39595,90
39594,7
39593,0
39592,0
39591,0
39590,0
39589,2
39588,1
39587,8
39586,97
39585,99
39584,95
39583,84
39582,93
39581,90
39580,90
39579,88
39578,84
39577,71
39576,71
39575,57
39574,77
39573,83
39572,91
39571,81
39570,58
39569,69
39568,79
39567,80
39566,78
39565,66
39564,69
39563,79
39562,70
39561,73
39560,68
39559,88
39558,66
39557,81
39556,89
39555,92
39554,95
39553,91
39552,83
39551,95
39550,99
39549,100
39548,100
39547,100
39546,100
39545,100
39544,100
39543,100
39542,100
39541,100
39540,100
39539,100
39538,99
39537,100
39536,97
39535,98
39534,100
39533,98
39532,91
39531,68
39530,71
39529,78
39528,74
39527,74
39526,60
39525,55
39524,67
39523,69
39522,33
39521,79
39520,84
39519,93
39518,90
39517,0
39516,0
39515,0
39514,54
39513,100
39512,0
39511,0
39510,0
39509,8
39508,99
39507,67
39506,6
39505,95
39504,61
39503,2
39502,0
39501,0
39500,0
39499,0
39498,0
39497,0
39496,0
39495,0
39494,97
39493,89
39492,3
39491,1
39490,1
39489,35
39488,92
39487,96
39486,88
39485,94
39484,76
39483,59
39482,36
39481,73
39480,23
39479,18
39478,25
39477,0
39476,0
39475,0
39474,0
39473,99
39472,100
39471,91
39470,88
39469,85
39468,100
39467,100
39466,96
39465,96
39464,100
39463,100
39462,100
39461,100
39460,100
39459,100
39458,100
39457,98
39456,30
39455,0
39454,5
39453,1
39452,0
39451,0
39450,0
39449,0
39448,7
39447,49
39446,56
39445,55
39444,36
39443,5
39442,5
39441,2
39440,7
39439,59
39438,3
39437,0
39436,14
39435,75
39434,48
39433,12
39432,1
39431,5
39430,0
39429,5
39428,0
39427,0
39426,1
39425,100
39424,100
39423,100
39422,100
39421,100
39420,100
39419,100
39418,100
39417,99
39416,99
39415,100
39414,98
39413,0
39412,0
39411,86
39410,100
39409,99
39408,94
39407,94
39406,98
39405,99
39404,90
39403,65
39402,49
39401,6
39400,4
39399,9
39398,8
39397,6
39396,5
39395,43
39394,66
39393,88
39392,79
39391,34
39390,0
39389,0
39388,0
39387,0
39386,0
39385,0
39384,0
39383,38
39382,99
39381,100
39380,98
39379,4
39378,0
39377,0
39376,98
39375,39
39374,48
39373,82
39372,87
39371,91
39370,91
39369,6
39368,0
39367,1
39366,32
39365,59
39364,5
39363,0
39362,0
39361,66
39360,95
39359,96
39358,76
39357,86
39356,90
39355,88
39354,93
39353,93
39352,89
39351,85
39350,79
39349,74
39348,76
39347,73
39346,91
39345,73
39344,74
39343,76
39342,71
39341,66
39340,70
39339,71
39338,67
39337,72
39336,70
39335,73
39334,53
39333,50
39332,80
39331,93
39330,87
39329,95
39328,94
39327,86
39326,79
39325,96
39324,100
39323,99
39322,99
39321,100
39320,100
39319,100
39318,100
39317,100
39316,100
39315,100
39314,100
39313,98
39312,99
39311,98
39310,99
39309,100
39308,100
39307,100
39306,86
39305,81
39304,81
39303,85
39302,71
39301,44
39300,13
39299,33
39298,38
39297,44
39296,55
39295,63
39294,78
39293,93
39292,0
39291,0
39290,0
39289,8
39288,94
39287,0
39286,0
39285,0
39284,0
39283,1
39282,100
39281,98
39280,92
39279,72
39278,24
39277,15
39276,19
39275,0
39274,0
39273,0
39272,0
39271,0
39270,0
39269,85
39268,37
39267,30
39266,41
39265,92
39264,73
39263,84
39262,91
39261,83
39260,89
39259,74
39258,52
39257,59
39256,69
39255,42
39254,41
39253,57
39252,23
39251,0
39250,0
39249,17
39248,97
39247,100
39246,100
39245,97
39244,95
39243,99
39242,100
39241,100
39240,100
39239,99
39238,100
39237,100
39236,100
39235,100
39234,98
39233,95
39232,99
39231,49
39230,0
39229,0
39228,0
39227,0
39226,1
39225,1
39224,0
39223,6
39222,62
39221,71
39220,66
39219,28
39218,5
39217,1
39216,0
39215,5
39214,21
39213,7
39212,4
39211,46
39210,48
39209,2
39208,11
39207,6
39206,2
39205,1
39204,1
39203,0
39202,0
39201,0
39200,99
39199,100
39198,100
39197,100
39196,100
39195,100
39194,100
39193,99
39192,100
39191,100
39190,100
39189,100
39188,29
39187,0
39186,97
39185,99
39184,100
39183,99
39182,94
39181,99
39180,98
39179,89
39178,92
39177,58
39176,3
39175,1
39174,4
39173,5
39172,27
39171,37
39170,47
39169,60
39168,54
39167,57
39166,78
39165,5
39164,0
39163,0
39162,0
39161,0
39160,1
39159,0
39158,4
39157,96
39156,100
39155,90
39154,37
39153,0
39152,0
39151,79
39150,32
39149,26
39148,60
39147,82
39146,79
39145,83
39144,7
39143,0
39142,3
39141,87
39140,18
39139,0
39138,1
39137,2
39136,14
39135,95
39134,93
39133,85
39132,93
39131,95
39130,94
39129,95
39128,97
39127,98
39126,91
39125,84
39124,77
39123,62
39122,77
39121,85
39120,81
39119,67
39118,63
39117,74
39116,86
39115,81
39114,81
39113,91
39112,80
39111,74
39110,86
39109,69
39108,53
39107,95
39106,96
39105,89
39104,91
39103,93
39102,74
39101,81
39100,92
39099,91
39098,96
39097,98
39096,100
39095,99
39094,99
39093,100
39092,99
39091,100
39090,100
39089,100
39088,99
39087,98
39086,91
39085,99
39084,100
39083,100
39082,100
39081,97
39080,95
39079,74
39078,74
39077,62
39076,42
39075,30
39074,46
39073,21
39072,34
39071,61
39070,33
39069,60
39068,97
39067,3
39066,0
39065,0
39064,0
39063,88
39062,0
39061,0
39060,0
39059,0
39058,0
39057,99
39056,98
39055,96
39054,91
39053,96
39052,89
39051,93
39050,23
39049,0
39048,11
39047,0
39046,0
39045,0
39044,16
39043,0
39042,35
39041,88
39040,87
39039,86
39038,78
39037,80
39036,75
39035,71
39034,43
39033,34
39032,63
39031,70
39030,65
39029,77
39028,98
39027,97
39026,79
39025,87
39024,100
39023,99
39022,100
39021,98
39020,86
39019,88
39018,96
39017,98
39016,99
39015,100
39014,100
39013,100
39012,100
39011,92
39010,94
39009,98
39008,99
39007,98
39006,85
39005,4
39004,1
39003,5
39002,0
39001,5
39000,2
38999,0
38998,22
38997,50
38996,67
38995,2
38994,6
38993,2
38992,1
38991,1
38990,1
38989,3
38988,6
38987,2
38986,47
38985,48
38984,0
38983,49
38982,13
38981,0
38980,2
38979,3
38978,9
38977,0
38976,8
38975,35
38974,99
38973,100
38972,100
38971,100
38970,100
38969,100
38968,100
38967,100
38966,100
38965,100
38964,100
38963,100
38962,54
38961,100
38960,100
38959,99
38958,97
38957,74
38956,42
38955,70
38954,88
38953,36
38952,4
38951,3
38950,4
38949,3
38948,3
38947,35
38946,64
38945,59
38944,38
38943,1
38942,1
38941,13
38940,35
38939,2
38938,1
38937,0
38936,0
38935,0
38934,0
38933,0
38932,73
38931,86
38930,12
38929,12
38928,27
38927,36
38926,57
38925,19
38924,44
38923,61
38922,78
38921,68
38920,42
38919,6
38918,0
38917,0
38916,0
38915,0
38914,0
38913,0
38912,0
38911,1
38910,20
38909,90
38908,90
38907,93
38906,91
38905,91
38904,91
38903,97
38902,99
38901,87
38900,69
38899,80
38898,69
38897,76
38896,76
38895,71
38894,63
38893,64
38892,73
38891,86
38890,90
38889,87
38888,70
38887,87
38886,88
38885,91
38884,87
38883,77
38882,100
38881,100
38880,84
38879,93
38878,86
38877,89
38876,90
38875,97
38874,97
38873,88
38872,97
38871,99
38870,100
38869,100
38868,96
38867,100
38866,100
38865,100
38864,100
38863,100
38862,100
38861,92
38860,95
38859,100
38858,100
38857,99
38856,94
38855,89
38854,76
38853,58
38852,63
38851,38
38850,48
38849,69
38848,77
38847,52
38846,60
38845,53
38844,87
38843,98
38842,99
38841,0
38840,0
38839,0
38838,40
38837,0
38836,0
38835,0
38834,0
38833,0
38832,4
38831,100
38830,98
38829,98
38828,100
38827,99
38826,92
38825,81
38824,1
38823,12
38822,31
38821,15
38820,53
38819,13
38818,0
38817,15
38816,86
38815,84
38814,82
38813,72
38812,89
38811,81
38810,76
38809,61
38808,66
38807,72
38806,80
38805,68
38804,85
38803,90
38802,97
38801,97
38800,100
38799,99
38798,99
38797,98
38796,78
38795,84
38794,83
38793,94
38792,93
38791,99
38790,100
38789,100
38788,100
38787,100
38786,94
38785,100
38784,100
38783,100
38782,100
38781,100
38780,63
38779,1
38778,0
38777,0
38776,0
38775,1
38774,0
38773,1
38772,11
38771,16
38770,0
38769,0
38768,0
38767,1
38766,0
38765,1
38764,2
38763,3
38762,5
38761,58
38760,46
38759,2
38758,59
38757,11
38756,2
38755,0
38754,6
38753,9
38752,18
38751,37
38750,38
38749,70
38748,100
38747,100
38746,100
38745,100
38744,100
38743,100
38742,100
38741,99
38740,100
38739,100
38738,0
38737,0
38736,1
38735,100
38734,100
38733,99
38732,81
38731,53
38730,45
38729,41
38728,13
38727,6
38726,2
38725,1
38724,0
38723,7
38722,20
38721,46
38720,75
38719,73
38718,16
38717,4
38716,3
38715,27
38714,44
38713,3
38712,0
38711,0
38710,1
38709,3
38708,0
38707,8
38706,0
38705,1
38704,3
38703,1
38702,0
38701,5
38700,18
38699,49
38698,53
38697,62
38696,64
38695,50
38694,3
38693,0
38692,0
38691,0
38690,0
38689,0
38688,0
38687,0
38686,0
38685,1
38684,24
38683,88
38682,93
38681,91
38680,94
38679,86
38678,94
38677,97
38676,97
38675,70
38674,82
38673,80
38672,82
38671,81
38670,71
38669,72
38668,72
38667,68
38666,85
38665,90
38664,93
38663,64
38662,94
38661,96
38660,88
38659,81
38658,89
38657,99
38656,96
38655,72
38654,85
38653,87
38652,85
38651,90
38650,99
38649,97
38648,100
38647,94
38646,97
38645,96
38644,99
38643,100
38642,100
38641,100
38640,100
38639,100
38638,100
38637,100
38636,96
38635,98
38634,100
38633,100
38632,98
38631,90
38630,93
38629,77
38628,59
38627,67
38626,47
38625,28
38624,48
38623,76
38622,71
38621,56
38620,65
38619,83
38618,97
38617,89
38616,93
38615,0
38614,0
38613,16
38612,30
38611,11
38610,0
38609,0
38608,0
38607,12
38606,98
38605,100
38604,99
38603,100
38602,98
38601,94
38600,96
38599,88
38598,83
38597,84
38596,22
38595,14
38594,45
38593,0
38592,14
38591,79
38590,77
38589,83
38588,80
38587,86
38586,86
38585,90
38584,75
38583,68
38582,75
38581,79
38580,63
38579,82
38578,93
38577,97
38576,93
