"planning_unit","number"
38085,97
38084,98
38083,100
38082,82
38081,61
38080,63
38079,41
38078,73
38077,94
38076,82
38075,91
38074,92
38073,94
38072,100
38071,98
38070,98
38069,100
38068,99
38067,96
38066,97
38065,97
38064,98
38063,88
38062,20
38061,26
38060,81
38059,94
38058,88
38057,90
38056,90
38055,95
38054,82
38053,25
38052,18
38051,24
38050,28
38049,43
38048,66
38047,87
38046,97
38045,61
38044,51
38043,23
38042,24
38041,80
38040,98
38039,92
38038,76
38037,54
38036,61
38035,59
38034,70
38033,68
38032,47
38031,55
38030,72
38029,52
38028,63
38027,77
38026,72
38025,87
38024,77
38023,74
38022,70
38021,85
38020,85
38019,78
38018,42
38017,51
38016,57
38015,58
38014,88
38013,75
38012,56
38011,80
38010,85
38009,87
38008,81
38007,88
38006,86
38005,91
38004,90
38003,93
38002,92
38001,91
38000,82
37999,85
37998,79
37997,79
37996,85
37995,82
37994,69
37993,79
37992,80
37991,73
37990,82
37989,85
37988,89
37987,87
37986,84
37985,91
37984,88
37983,89
37982,85
37981,94
37980,86
37979,89
37978,91
37977,83
37976,91
37975,81
37974,85
37973,89
37972,90
37971,87
37970,82
37969,82
37968,91
37967,93
37966,94
37965,97
37964,97
37963,97
37962,89
37961,93
37960,91
37959,88
37958,76
37957,78
37956,85
37955,93
37954,90
37953,80
37952,78
37951,80
37950,83
37949,86
37948,87
37947,84
37946,82
37945,86
37944,84
37943,87
37942,92
37941,83
37940,86
37939,98
37938,100
37937,100
37936,5
37935,0
37934,0
37933,5
37932,46
37931,71
37930,96
37929,99
37928,90
37927,90
37926,91
37925,91
37924,75
37923,72
37922,78
37921,75
37920,72
37919,57
37918,70
37917,74
37916,76
37915,85
37914,86
37913,76
37912,78
37911,80
37910,81
37909,78
37908,67
37907,73
37906,76
37905,78
37904,92
37903,81
37902,76
37901,77
37900,89
37899,93
37898,94
37897,98
37896,89
37895,90
37894,98
37893,92
37892,93
37891,99
37890,94
37889,95
37888,96
37887,96
37886,96
37885,98
37884,99
37883,97
37882,30
37881,19
37880,65
37879,94
37878,99
37877,99
37876,99
37875,97
37874,98
37873,99
37872,96
37871,100
37870,97
37869,95
37868,48
37867,93
37866,94
37865,94
37864,96
37863,92
37862,91
37861,85
37860,77
37859,85
37858,74
37857,70
37856,46
37855,42
37854,42
37853,73
37852,97
37851,95
37850,93
37849,99
37848,99
37847,99
37846,99
37845,100
37844,100
37843,100
37842,100
37841,99
37840,97
37839,97
37838,86
37837,3
37836,2
37835,73
37834,91
37833,92
37832,98
37831,92
37830,78
37829,83
37828,45
37827,59
37826,61
37825,37
37824,49
37823,68
37822,83
37821,96
37820,64
37819,46
37818,35
37817,48
37816,74
37815,96
37814,74
37813,62
37812,62
37811,78
37810,90
37809,99
37808,98
37807,60
37806,58
37805,38
37804,37
37803,51
37802,66
37801,68
37800,84
37799,80
37798,70
37797,63
37796,78
37795,81
37794,71
37793,57
37792,52
37791,50
37790,57
37789,95
37788,95
37787,85
37786,92
37785,93
37784,89
37783,89
37782,84
37781,83
37780,88
37779,91
37778,90
37777,93
37776,84
37775,90
37774,87
37773,86
37772,84
37771,91
37770,91
37769,74
37768,84
37767,84
37766,83
37765,81
37764,83
37763,81
37762,90
37761,84
37760,86
37759,87
37758,84
37757,85
37756,81
37755,85
37754,83
37753,84
37752,80
37751,90
37750,90
37749,87
37748,85
37747,79
37746,83
37745,86
37744,90
37743,95
37742,92
37741,98
37740,98
37739,99
37738,91
37737,90
37736,88
37735,95
37734,88
37733,87
37732,87
37731,74
37730,89
37729,88
37728,88
37727,85
37726,84
37725,92
37724,89
37723,86
37722,84
37721,85
37720,87
37719,79
37718,85
37717,88
37716,86
37715,97
37714,97
37713,97
37712,84
37711,0
37710,0
37709,22
37708,74
37707,98
37706,96
37705,91
37704,96
37703,94
37702,93
37701,92
37700,88
37699,76
37698,80
37697,78
37696,77
37695,78
37694,74
37693,76
37692,78
37691,85
37690,75
37689,77
37688,73
37687,85
37686,82
37685,85
37684,80
37683,70
37682,62
37681,73
37680,84
37679,84
37678,83
37677,80
37676,88
37675,91
37674,97
37673,99
37672,94
37671,87
37670,91
37669,95
37668,99
37667,98
37666,98
37665,98
37664,89
37663,100
37662,98
37661,100
37660,95
37659,99
37658,98
37657,39
37656,21
37655,21
37654,85
37653,96
37652,96
37651,95
37650,53
37649,82
37648,86
37647,94
37646,98
37645,91
37644,50
37643,3
37642,79
37641,91
37640,89
37639,96
37638,91
37637,88
37636,69
37635,56
37634,68
37633,75
37632,54
37631,48
37630,44
37629,55
37628,81
37627,94
37626,98
37625,98
37624,96
37623,100
37622,98
37621,100
37620,100
37619,98
37618,100
37617,99
37616,98
37615,94
37614,99
37613,89
37612,4
37611,1
37610,89
37609,90
37608,96
37607,90
37606,93
37605,79
37604,79
37603,74
37602,66
37601,75
37600,69
37599,53
37598,65
37597,79
37596,95
37595,91
37594,64
37593,29
37592,50
37591,80
37590,98
37589,89
37588,71
37587,59
37586,85
37585,95
37584,98
37583,97
37582,79
37581,61
37580,58
37579,50
37578,44
37577,71
37576,90
37575,82
37574,83
37573,68
37572,63
37571,69
37570,86
37569,85
37568,67
37567,54
37566,54
37565,75
37564,98
37563,95
37562,98
37561,91
37560,89
37559,87
37558,89
37557,89
37556,87
37555,79
37554,85
37553,89
37552,91
37551,85
37550,85
37549,79
37548,92
37547,80
37546,82
37545,82
37544,77
37543,79
37542,81
37541,88
37540,84
37539,82
37538,84
37537,81
37536,88
37535,88
37534,82
37533,85
37532,76
37531,79
37530,83
37529,87
37528,82
37527,86
37526,82
37525,85
37524,81
37523,86
37522,82
37521,79
37520,88
37519,95
37518,82
37517,84
37516,94
37515,93
37514,98
37513,93
37512,96
37511,88
37510,97
37509,93
37508,94
37507,90
37506,84
37505,77
37504,83
37503,88
37502,93
37501,85
37500,89
37499,90
37498,91
37497,85
37496,91
37495,93
37494,86
37493,85
37492,89
37491,87
37490,90
37489,95
37488,95
37487,85
37486,0
37485,2
37484,70
37483,100
37482,94
37481,91
37480,96
37479,94
37478,98
37477,91
37476,86
37475,88
37474,91
37473,77
37472,76
37471,74
37470,77
37469,72
37468,72
37467,87
37466,79
37465,86
37464,74
37463,83
37462,82
37461,80
37460,85
37459,80
37458,59
37457,75
37456,79
37455,81
37454,92
37453,91
37452,84
37451,76
37450,82
37449,86
37448,98
37447,90
37446,92
37445,92
37444,95
37443,95
37442,98
37441,100
37440,96
37439,94
37438,99
37437,98
37436,97
37435,94
37434,100
37433,97
37432,79
37431,51
37430,8
37429,78
37428,90
37427,45
37426,20
37425,50
37424,65
37423,61
37422,91
37421,94
37420,95
37419,70
37418,7
37417,80
37416,87
37415,80
37414,87
37413,84
37412,94
37411,69
37410,49
37409,20
37408,43
37407,79
37406,86
37405,71
37404,87
37403,96
37402,97
37401,97
37400,99
37399,99
37398,99
37397,100
37396,99
37395,99
37394,99
37393,98
37392,98
37391,97
37390,93
37389,99
37388,96
37387,11
37386,17
37385,93
37384,89
37383,94
37382,94
37381,86
37380,78
37379,37
37378,10
37377,21
37376,78
37375,81
37374,73
37373,67
37372,87
37371,100
37370,86
37369,79
37368,57
37367,79
37366,92
37365,97
37364,95
37363,90
37362,48
37361,68
37360,94
37359,86
37358,84
37357,83
37356,58
37355,55
37354,64
37353,27
37352,81
37351,99
37350,88
37349,85
37348,76
37347,77
37346,74
37345,77
37344,92
37343,78
37342,74
37341,73
37340,88
37339,84
37338,89
37337,87
37336,76
37335,74
37334,83
37333,79
37332,74
37331,78
37330,81
37329,79
37328,89
37327,85
37326,84
37325,86
37324,79
37323,73
37322,82
37321,84
37320,79
37319,84
37318,86
37317,75
37316,80
37315,91
37314,79
37313,84
37312,88
37311,86
37310,85
37309,88
37308,80
37307,84
37306,81
37305,87
37304,86
37303,87
37302,81
37301,84
37300,82
37299,75
37298,73
37297,75
37296,71
37295,68
37294,79
37293,86
37292,77
37291,90
37290,97
37289,98
37288,95
37287,95
37286,97
37285,99
37284,97
37283,94
37282,94
37281,83
37280,98
37279,98
37278,96
37277,95
37276,93
37275,85
37274,87
37273,90
37272,88
37271,90
37270,87
37269,85
37268,37
37267,23
37266,12
37265,81
37264,94
37263,98
37262,28
37261,0
37260,0
37259,94
37258,97
37257,96
37256,94
37255,93
37254,91
37253,95
37252,94
37251,84
37250,85
37249,85
37248,82
37247,80
37246,85
37245,81
37244,80
37243,73
37242,84
37241,82
37240,82
37239,85
37238,84
37237,81
37236,79
37235,83
37234,77
37233,68
37232,55
37231,71
37230,88
37229,97
37228,86
37227,77
37226,67
37225,70
37224,75
37223,86
37222,91
37221,92
37220,83
37219,93
37218,90
37217,90
37216,98
37215,96
37214,96
37213,92
37212,95
37211,100
37210,98
37209,99
37208,94
37207,79
37206,68
37205,15
37204,57
37203,78
37202,5
37201,5
37200,67
37199,50
37198,9
37197,76
37196,91
37195,75
37194,18
37193,3
37192,63
37191,89
37190,88
37189,89
37188,88
37187,83
37186,78
37185,65
37184,35
37183,34
37182,89
37181,94
37180,96
37179,92
37178,90
37177,95
37176,99
37175,99
37174,98
37173,100
37172,99
37171,99
37170,99
37169,99
37168,100
37167,100
37166,99
37165,99
37164,100
37163,100
37162,30
37161,52
37160,99
37159,92
37158,92
37157,89
37156,81
37155,65
37154,30
37153,1
37152,13
37151,95
37150,96
37149,98
37148,99
37147,100
37146,91
37145,77
37144,90
37143,57
37142,99
37141,96
37140,95
37139,91
37138,97
37137,65
37136,93
37135,98
37134,82
37133,75
37132,78
37131,78
37130,91
37129,91
37128,65
37127,85
37126,91
37125,82
37124,84
37123,78
37122,87
37121,83
37120,89
37119,87
37118,83
37117,82
37116,85
37115,90
37114,84
37113,85
37112,80
37111,79
37110,70
37109,82
37108,72
37107,76
37106,77
37105,77
37104,79
37103,78
37102,76
37101,79
37100,76
37099,79
37098,83
37097,85
37096,78
37095,82
37094,88
37093,83
37092,78
37091,83
37090,77
37089,91
37088,77
37087,78
37086,78
37085,79
37084,82
37083,68
37082,85
37081,78
37080,84
37079,85
37078,83
37077,82
37076,80
37075,78
37074,79
37073,77
37072,83
37071,79
37070,72
37069,80
37068,84
37067,87
37066,87
37065,84
37064,96
37063,97
37062,99
37061,95
37060,99
37059,94
37058,99
37057,85
37056,83
37055,92
37054,96
37053,97
37052,99
37051,99
37050,87
37049,91
37048,83
37047,86
37046,86
37045,44
37044,3
37043,2
37042,6
37041,5
37040,11
37039,87
37038,93
37037,57
37036,1
37035,3
37034,94
37033,90
37032,94
37031,92
37030,89
37029,92
37028,93
37027,91
37026,83
37025,89
37024,82
37023,72
37022,72
37021,79
37020,80
37019,82
37018,75
37017,71
37016,77
37015,81
37014,73
37013,73
37012,78
37011,79
37010,85
37009,87
37008,76
37007,72
37006,75
37005,85
37004,94
37003,85
37002,85
37001,62
37000,70
36999,71
36998,77
36997,90
36996,95
36995,86
36994,88
36993,84
36992,90
36991,95
36990,95
36989,91
36988,95
36987,90
36986,96
36985,96
36984,95
36983,99
36982,96
36981,96
36980,90
36979,95
36978,99
36977,29
36976,45
36975,97
36974,93
36973,78
36972,73
36971,98
36970,82
36969,32
36968,52
36967,89
36966,78
36965,13
36964,34
36963,51
36962,87
36961,93
36960,93
36959,94
36958,84
36957,74
36956,57
36955,54
36954,82
36953,90
36952,94
36951,98
36950,100
36949,100
36948,99
36947,99
36946,99
36945,99
36944,100
36943,99
36942,100
36941,98
36940,99
36939,99
36938,100
36937,43
36936,55
36935,96
36934,90
36933,93
36932,93
36931,79
36930,69
36929,62
36928,57
36927,96
36926,98
36925,99
36924,100
36923,100
36922,98
36921,82
36920,56
36919,73
36918,85
36917,99
36916,100
36915,98
36914,98
36913,97
36912,91
36911,99
36910,100
36909,68
36908,69
36907,88
36906,90
36905,96
36904,96
36903,79
36902,55
36901,48
36900,83
36899,79
36898,80
36897,82
36896,87
36895,89
36894,76
36893,83
36892,80
36891,84
36890,84
36889,82
36888,89
36887,88
36886,76
36885,86
36884,77
36883,84
36882,74
36881,80
36880,82
36879,77
36878,85
36877,80
36876,78
36875,79
36874,78
36873,78
36872,82
36871,88
36870,84
36869,82
36868,85
36867,86
36866,92
36865,86
36864,87
36863,81
36862,79
36861,80
36860,80
36859,75
36858,82
36857,83
36856,86
36855,75
36854,90
36853,86
36852,85
36851,92
36850,81
36849,82
36848,82
36847,79
36846,80
36845,85
36844,84
36843,81
36842,81
36841,76
36840,72
36839,92
36838,99
36837,97
36836,98
36835,99
36834,99
36833,96
36832,91
36831,83
36830,91
36829,92
36828,97
36827,100
36826,97
36825,94
36824,87
36823,92
36822,86
36821,87
36820,27
36819,0
36818,2
36817,66
36816,74
36815,70
36814,90
36813,97
36812,96
36811,20
36810,10
36809,99
36808,76
36807,84
36806,95
36805,92
36804,90
36803,90
36802,91
36801,89
36800,88
36799,77
36798,84
36797,83
36796,80
36795,78
36794,84
36793,77
36792,77
36791,75
36790,78
36789,82
36788,76
36787,84
36786,78
36785,88
36784,83
36783,76
36782,81
36781,81
36780,87
36779,96
36778,79
36777,77
36776,75
36775,71
36774,78
36773,88
36772,92
36771,90
36770,86
36769,89
36768,91
36767,85
36766,98
36765,90
36764,96
36763,90
36762,93
36761,97
36760,94
36759,98
36758,100
36757,96
36756,98
36755,96
36754,94
36753,96
36752,84
36751,59
36750,97
36749,97
36748,58
36747,17
36746,65
36745,21
36744,40
36743,91
36742,94
36741,34
36740,0
36739,1
36738,5
36737,38
36736,89
36735,96
36734,99
36733,94
36732,31
36731,1
36730,0
36729,18
36728,88
36727,92
36726,97
36725,100
36724,100
36723,99
36722,98
36721,100
36720,99
36719,99
36718,100
36717,99
36716,100
36715,99
36714,100
36713,96
36712,78
36711,50
36710,90
36709,99
36708,91
36707,91
36706,88
36705,73
36704,63
36703,95
36702,100
36701,99
36700,98
36699,99
36698,100
36697,99
36696,96
36695,74
36694,81
36693,93
36692,99
36691,98
36690,95
36689,95
36688,100
36687,97
36686,99
36685,99
36684,86
36683,78
36682,91
36681,81
36680,99
36679,88
36678,66
36677,48
36676,70
36675,81
36674,80
36673,77
36672,88
36671,84
36670,82
36669,84
36668,73
36667,74
36666,81
36665,85
36664,86
36663,88
36662,75
36661,79
36660,84
36659,82
36658,77
36657,72
36656,73
36655,82
36654,80
36653,82
36652,80
36651,86
36650,82
36649,79
36648,79
36647,85
36646,89
36645,83
36644,84
36643,75
36642,83
36641,83
36640,88
36639,79
36638,79
36637,80
36636,81
36635,78
36634,80
36633,80
36632,74
36631,86
36630,90
36629,93
36628,86
36627,83
36626,83
36625,90
36624,87
36623,84
36622,83
36621,86
36620,91
36619,84
36618,80
36617,73
36616,86
36615,85
36614,90
36613,97
36612,99
36611,97
36610,98
36609,100
36608,100
36607,93
36606,85
36605,76
36604,83
36603,86
36602,95
36601,99
36600,93
36599,86
36598,88
36597,86
36596,94
36595,76
36594,19
36593,11
36592,92
36591,87
36590,97
36589,89
36588,88
36587,93
36586,89
36585,82
36584,94
36583,90
36582,92
36581,92
36580,90
36579,86
36578,92
36577,91
36576,84
36575,76
36574,85
36573,77
36572,78
36571,78
36570,71
36569,82
36568,82
36567,74
36566,79
36565,83
36564,80
36563,79
36562,75
36561,65
36560,80
36559,84
36558,78
36557,83
36556,81
36555,91
36554,89
36553,79
36552,68
36551,62
36550,77
36549,87
36548,96
36547,97
36546,88
36545,76
36544,96
36543,95
36542,94
36541,96
36540,97
36539,94
36538,95
36537,95
36536,95
36535,95
36534,99
36533,99
36532,98
36531,99
36530,97
36529,97
36528,98
36527,85
36526,69
36525,99
36524,99
36523,10
36522,0
36521,8
36520,17
36519,68
36518,48
36517,25
36516,31
36515,36
36514,2
36513,0
36512,0
36511,50
36510,96
36509,96
36508,96
36507,44
36506,4
36505,1
36504,7
36503,76
36502,91
36501,95
36500,100
36499,94
36498,98
36497,99
36496,100
36495,99
36494,99
36493,99
36492,99
36491,100
36490,97
36489,99
36488,100
36487,81
36486,24
36485,74
36484,89
36483,82
36482,85
36481,67
36480,63
36479,74
36478,97
36477,99
36476,96
36475,91
36474,92
36473,95
36472,97
36471,94
36470,90
36469,88
36468,89
36467,97
36466,99
36465,94
36464,97
36463,97
36462,90
36461,94
36460,95
36459,89
36458,94
36457,85
36456,61
36455,68
36454,91
36453,89
36452,54
36451,54
36450,74
36449,72
36448,79
36447,91
36446,89
36445,84
36444,82
36443,75
36442,76
36441,71
36440,79
36439,86
36438,83
36437,72
36436,84
36435,84
36434,75
36433,79
36432,80
36431,90
36430,80
36429,83
36428,79
36427,85
36426,87
36425,79
36424,77
36423,83
36422,82
36421,82
36420,79
36419,84
36418,83
36417,84
36416,89
36415,87
36414,82
36413,86
36412,70
36411,81
36410,86
36409,80
36408,83
36407,85
36406,83
36405,87
36404,88
36403,82
36402,78
36401,80
36400,87
36399,90
36398,92
36397,79
36396,87
36395,86
36394,92
36393,86
36392,73
36391,78
36390,90
36389,80
36388,95
36387,99
36386,99
36385,97
36384,100
36383,99
36382,97
36381,98
36380,90
36379,79
36378,93
36377,96
36376,94
36375,98
36374,85
36373,81
36372,86
36371,86
36370,84
36369,66
36368,35
36367,70
36366,94
36365,90
36364,76
36363,71
36362,94
36361,97
36360,97
36359,91
36358,89
36357,88
36356,96
36355,90
36354,87
36353,87
36352,83
36351,83
36350,84
36349,88
36348,82
36347,75
36346,77
36345,73
36344,76
36343,83
36342,80
36341,83
36340,79
36339,84
36338,86
36337,80
36336,78
36335,79
36334,83
36333,75
36332,77
36331,76
36330,82
36329,93
36328,88
36327,77
36326,91
36325,64
36324,69
36323,72
36322,78
36321,60
36320,69
36319,89
36318,93
36317,88
36316,93
36315,95
36314,93
36313,98
36312,98
36311,96
36310,98
36309,96
36308,99
36307,100
36306,99
36305,99
36304,99
36303,92
36302,16
36301,5
36300,75
36299,74
36298,0
36297,0
36296,0
36295,10
36294,75
36293,4
36292,0
36291,1
36290,6
36289,1
36288,0
36287,0
36286,29
36285,93
36284,97
36283,96
36282,92
36281,31
36280,1
36279,5
36278,77
36277,92
36276,94
36275,99
36274,97
36273,98
36272,99
36271,97
36270,99
36269,99
36268,99
36267,99
36266,98
36265,96
36264,98
36263,98
36262,95
36261,62
36260,83
36259,80
36258,84
36257,85
36256,77
36255,64
36254,69
36253,93
36252,99
36251,82
36250,86
36249,97
36248,94
36247,86
36246,90
36245,88
36244,87
36243,91
36242,84
36241,97
36240,99
36239,98
36238,97
36237,83
36236,67
36235,84
36234,97
36233,94
36232,76
36231,42
36230,37
36229,43
36228,75
36227,42
36226,52
36225,84
36224,77
36223,87
36222,90
36221,89
36220,80
36219,81
36218,92
36217,83
36216,85
36215,81
36214,86
36213,80
36212,83
36211,77
36210,75
36209,80
36208,75
36207,80
36206,74
36205,85
36204,85
36203,80
36202,83
36201,85
36200,76
36199,82
36198,87
36197,86
36196,79
36195,75
36194,79
36193,84
36192,85
36191,84
36190,85
36189,75
36188,89
36187,80
36186,84
36185,86
36184,80
36183,78
36182,80
36181,79
36180,88
36179,86
36178,82
36177,85
36176,81
36175,85
36174,87
36173,80
36172,76
36171,81
36170,84
36169,88
36168,82
36167,87
36166,87
36165,81
36164,91
36163,97
36162,99
36161,99
36160,99
36159,100
36158,94
36157,98
36156,96
36155,93
36154,75
36153,86
36152,99
36151,92
36150,94
36149,88
36148,90
36147,89
36146,90
36145,88
36144,84
36143,18
36142,46
36141,57
36140,51
36139,14
36138,3
36137,79
36136,96
36135,96
36134,39
36133,7
36132,71
36131,85
36130,85
36129,86
36128,88
36127,93
36126,85
36125,90
36124,77
36123,80
36122,81
36121,85
36120,80
36119,89
36118,77
36117,78
36116,86
36115,73
36114,88
36113,78
36112,85
36111,78
36110,83
36109,84
36108,77
36107,85
36106,66
36105,89
36104,92
36103,81
36102,82
36101,85
36100,64
36099,37
36098,32
36097,48
36096,40
36095,73
36094,91
36093,89
36092,84
36091,85
36090,90
36089,92
36088,95
36087,98
36086,97
36085,91
36084,98
36083,99
36082,98
36081,100
36080,100
36079,100
36078,97
36077,5
36076,0
36075,71
36074,26
36073,2
36072,1
36071,0
36070,1
36069,28
36068,29
36067,1
36066,5
36065,1
36064,0
36063,0
36062,6
36061,85
36060,87
36059,95
36058,99
36057,98
36056,86
36055,10
36054,8
36053,89
36052,94
36051,98
36050,99
36049,99
36048,95
36047,99
36046,100
36045,98
36044,99
36043,98
36042,100
36041,98
36040,98
36039,100
36038,99
36037,98
36036,89
36035,76
36034,56
36033,37
36032,14
36031,48
36030,61
36029,29
36028,40
36027,72
36026,61
36025,76
36024,99
36023,100
36022,94
36021,82
36020,83
36019,87
36018,86
36017,48
36016,68
36015,93
36014,94
36013,92
36012,60
36011,35
36010,52
36009,63
36008,95
36007,86
36006,54
36005,84
36004,56
36003,44
36002,44
36001,70
36000,74
35999,75
35998,73
35997,89
35996,82
35995,81
35994,85
35993,79
35992,77
35991,72
35990,84
35989,80
35988,80
35987,76
35986,76
35985,78
35984,75
35983,77
35982,75
35981,76
35980,85
35979,84
35978,78
35977,89
35976,84
35975,78
35974,83
35973,84
35972,84
35971,86
35970,85
35969,86
35968,85
35967,82
35966,79
35965,74
35964,82
35963,79
35962,79
35961,85
35960,85
35959,87
35958,85
35957,83
35956,85
35955,83
35954,87
35953,73
35952,81
35951,79
35950,83
35949,77
35948,85
35947,71
35946,71
35945,85
35944,84
35943,73
35942,85
35941,82
35940,85
35939,89
35938,95
35937,90
35936,88
35935,95
35934,97
35933,98
35932,99
35931,94
35930,90
35929,90
35928,94
35927,99
35926,96
35925,98
35924,95
35923,87
35922,85
35921,85
35920,86
35919,88
35918,47
35917,10
35916,0
35915,7
35914,3
35913,1
35912,45
35911,90
35910,90
35909,55
35908,2
35907,25
35906,82
35905,41
35904,22
35903,57
35902,92
35901,91
35900,88
35899,83
35898,82
35897,79
35896,75
35895,70
35894,80
35893,84
35892,79
35891,72
35890,76
35889,77
35888,77
35887,80
35886,80
35885,77
35884,82
35883,80
35882,79
35881,75
35880,82
35879,89
35878,86
35877,85
35876,86
35875,63
35874,24
35873,20
35872,27
35871,56
35870,85
35869,94
35868,92
35867,91
35866,80
35865,91
35864,94
35863,96
35862,97
35861,96
35860,97
35859,100
35858,98
35857,98
35856,99
35855,98
35854,99
35853,98
35852,16
35851,0
35850,31
35849,17
35848,15
35847,27
35846,27
35845,58
35844,84
35843,89
35842,86
35841,69
35840,5
35839,0
35838,5
35837,60
35836,95
35835,93
35834,95
35833,97
35832,97
35831,96
35830,89
35829,73
35828,97
35827,95
35826,100
35825,96
35824,97
35823,97
35822,99
35821,100
35820,100
35819,100
35818,99
35817,100
35816,100
35815,100
35814,98
35813,100
35812,99
35811,93
35810,80
35809,36
35808,9
35807,2
35806,18
35805,46
35804,21
35803,47
35802,38
35801,34
35800,45
35799,97
35798,98
35797,90
35796,84
35795,91
35794,69
35793,49
35792,61
35791,62
35790,96
35789,90
35788,86
35787,69
35786,28
35785,16
35784,3
35783,49
35782,99
35781,98
35780,83
35779,61
35778,46
35777,56
35776,65
35775,85
35774,76
35773,82
35772,83
35771,88
35770,88
35769,84
35768,74
35767,74
35766,83
35765,83
35764,80
35763,80
35762,76
35761,87
35760,78
35759,79
35758,90
35757,86
35756,84
35755,80
35754,86
35753,85
35752,90
35751,81
35750,87
35749,84
35748,84
35747,81
35746,88
35745,85
35744,82
35743,84
35742,73
35741,85
35740,80
35739,86
35738,80
35737,83
35736,81
35735,81
35734,78
35733,86
35732,86
35731,88
35730,86
35729,86
35728,85
35727,81
35726,86
35725,76
35724,78
35723,78
35722,84
35721,86
35720,77
35719,83
35718,83
35717,87
35716,84
35715,79
35714,85
35713,95
35712,91
35711,81
35710,93
35709,99
35708,99
35707,99
35706,93
35705,93
35704,97
35703,97
35702,95
35701,95
35700,97
35699,93
35698,87
35697,86
35696,86
35695,86
35694,87
35693,83
35692,9
35691,0
35690,0
35689,0
35688,0
35687,2
35686,34
35685,92
35684,83
35683,7
35682,1
35681,30
35680,0
35679,1
35678,40
35677,91
35676,88
35675,86
35674,86
35673,77
35672,75
35671,81
35670,78
35669,81
35668,69
35667,80
35666,82
35665,72
35664,85
35663,77
35662,82
35661,78
35660,72
35659,69
35658,69
35657,85
35656,84
35655,87
35654,86
35653,93
35652,81
35651,87
35650,62
35649,20
35648,8
35647,18
35646,43
35645,88
35644,90
35643,94
35642,96
35641,87
35640,90
35639,90
35638,97
35637,99
35636,100
35635,99
35634,100
35633,95
35632,95
35631,95
35630,98
35629,97
35628,100
35627,73
35626,19
35625,59
35624,57
35623,80
35622,95
35621,96
35620,96
35619,96
35618,98
35617,94
35616,90
35615,14
35614,7
35613,50
35612,68
35611,49
35610,84
35609,99
35608,96
35607,95
35606,95
35605,95
35604,97
35603,96
35602,99
35601,96
35600,98
35599,100
35598,100
35597,100
35596,99
35595,99
35594,98
35593,100
35592,100
35591,100
35590,100
35589,100
35588,97
35587,97
35586,92
35585,75
35584,65
35583,30
35582,10
35581,18
35580,46
35579,51
35578,13
35577,4
35576,21
35575,54
35574,50
35573,62
35572,94
35571,98
35570,98
35569,57
35568,54
35567,93
35566,100
35565,88
35564,90
35563,75
35562,74
35561,27
35560,6
35559,0
35558,4
35557,93
35556,97
35555,61
35554,18
35553,62
35552,60
35551,68
35550,83
35549,93
35548,81
35547,80
35546,80
35545,75
35544,60
35543,77
35542,87
35541,90
35540,80
35539,82
35538,87
35537,82
35536,74
35535,79
35534,81
35533,83
35532,80
35531,84
35530,89
35529,79
35528,78
35527,87
35526,82
35525,87
35524,84
35523,79
35522,83
35521,89
35520,88
35519,84
35518,88
35517,80
35516,78
35515,86
35514,77
35513,79
35512,77
35511,85
35510,80
35509,87
35508,85
35507,88
35506,86
35505,84
35504,80
35503,87
35502,78
35501,83
35500,84
35499,85
35498,81
35497,78
35496,81
35495,74
35494,89
35493,82
35492,83
35491,90
35490,84
35489,87
35488,94
35487,99
35486,96
35485,99
35484,100
35483,100
35482,98
35481,93
35480,90
35479,96
35478,98
35477,97
35476,96
35475,87
35474,95
35473,89
35472,73
35471,79
35470,81
35469,77
35468,69
35467,34
35466,0
35465,1
35464,0
35463,1
35462,2
35461,28
35460,44
35459,42
35458,49
35457,4
35456,6
35455,0
35454,0
35453,1
35452,43
35451,82
35450,89
35449,86
35448,82
35447,81
35446,80
35445,81
35444,73
35443,79
35442,75
35441,82
35440,81
35439,81
35438,84
35437,83
35436,84
35435,88
35434,82
35433,78
35432,83
35431,86
35430,70
35429,67
35428,64
35427,73
35426,72
35425,50
35424,18
35423,5
35422,17
35421,13
35420,66
35419,92
35418,92
35417,96
35416,94
35415,99
35414,98
35413,97
35412,95
35411,99
35410,97
35409,99
35408,97
35407,100
35406,98
35405,96
35404,99
35403,91
35402,88
35401,86
35400,98
35399,99
35398,94
35397,96
35396,100
35395,100
35394,95
35393,95
35392,88
35391,80
35390,16
35389,25
35388,94
35387,63
35386,49
35385,81
35384,85
35383,95
35382,96
35381,93
35380,88
35379,94
35378,96
35377,94
35376,97
35375,99
35374,96
35373,99
35372,97
35371,98
35370,97
35369,99
35368,100
35367,99
35366,98
35365,99
35364,98
35363,94
35362,100
35361,96
35360,88
35359,90
35358,60
35357,70
35356,69
35355,83
35354,78
35353,34
35352,47
35351,91
35350,92
35349,68
35348,82
35347,97
35346,99
35345,98
35344,99
35343,94
35342,100
35341,97
35340,94
35339,83
35338,31
35337,47
35336,37
35335,18
35334,1
35333,2
35332,50
35331,69
35330,76
35329,55
35328,58
35327,67
35326,68
35325,89
35324,84
35323,86
35322,80
35321,78
35320,83
35319,79
35318,80
35317,87
35316,84
35315,75
35314,91
35313,90
35312,85
35311,84
35310,73
35309,80
35308,80
35307,86
35306,87
35305,88
35304,86
35303,88
35302,81
35301,83
35300,78
35299,82
35298,85
35297,83
35296,89
35295,88
35294,85
35293,77
35292,73
35291,75
35290,82
35289,81
35288,79
