"planning_unit","number"
39952,27
39951,100
39950,13
39949,11
39948,95
39947,3
39946,0
39945,0
39944,100
39943,8
39942,0
39941,0
39940,0
39939,0
39938,0
39937,0
39936,0
39935,0
39934,4
39933,3
39932,23
39931,1
39930,0
39929,0
39928,0
39927,0
39926,0
39925,14
39924,40
39923,99
39922,99
39921,87
39920,86
39919,99
39918,96
39917,6
39916,0
39915,0
39914,1
39913,3
39912,10
39911,22
39910,84
39909,100
39908,2
39907,0
39906,0
39905,0
39904,0
39903,0
39902,0
39901,0
39900,0
39899,0
39898,0
39897,28
39896,65
39895,73
39894,64
39893,0
39892,0
39891,0
39890,0
39889,0
39888,0
39887,0
39886,0
39885,0
39884,0
39883,0
39882,5
39881,52
39880,56
39879,90
39878,0
39877,1
39876,90
39875,100
39874,100
39873,100
39872,100
39871,100
39870,100
39869,100
39868,98
39867,100
39866,99
39865,98
39864,13
39863,0
39862,0
39861,99
39860,86
39859,5
39858,4
39857,52
39856,12
39855,4
39854,1
39853,0
39852,0
39851,0
39850,0
39849,0
39848,0
39847,0
39846,0
39845,14
39844,98
39843,93
39842,100
39841,0
39840,0
39839,0
39838,0
39837,0
39836,0
39835,0
39834,0
39833,0
39832,0
39831,2
39830,3
39829,0
39828,0
39827,0
39826,0
39825,0
39824,0
39823,7
39822,100
39821,100
39820,100
39819,0
39818,0
39817,0
39816,0
39815,0
39814,0
39813,0
39812,83
39811,99
39810,99
39809,85
39808,99
39807,65
39806,81
39805,77
39804,59
39803,12
39802,1
39801,10
39800,87
39799,89
39798,89
39797,66
39796,0
39795,5
39794,85
39793,93
39792,99
39791,100
39790,48
39789,30
39788,59
39787,48
39786,62
39785,89
39784,83
39783,46
39782,100
39781,100
39780,100
39779,100
39778,100
39777,100
39776,100
39775,100
39774,100
39773,100
39772,100
39771,100
39770,100
39769,100
39768,100
39767,100
39766,100
39765,100
39764,100
39763,100
39762,100
39761,100
39760,100
39759,100
39758,97
39757,85
39756,78
39755,78
39754,49
39753,23
39752,46
39751,38
39750,1
39749,4
39748,10
39747,2
39746,15
39745,60
39744,67
39743,71
39742,0
39741,0
39740,0
39739,0
39738,99
39737,0
39736,0
39735,100
39734,100
39733,98
39732,0
39731,0
39730,1
39729,1
39728,0
39727,0
39726,0
39725,0
39724,0
39723,0
39722,0
39721,0
39720,0
39719,99
39718,2
39717,0
39716,0
39715,0
39714,0
39713,0
39712,71
39711,92
39710,98
39709,17
39708,2
39707,1
39706,0
39705,0
39704,0
39703,0
39702,0
39701,0
39700,0
39699,0
39698,91
39697,100
39696,18
39695,16
39694,52
39693,100
39692,99
39691,99
39690,81
39689,65
39688,91
39687,99
39686,99
39685,100
39684,100
39683,88
39682,0
39681,0
39680,0
39679,0
39678,0
39677,0
39676,0
39675,0
39674,0
39673,0
39672,5
39671,6
39670,5
39669,2
39668,0
39667,0
39666,0
39665,0
39664,0
39663,0
39662,0
39661,0
39660,0
39659,4
39658,5
39657,1
39656,0
39655,0
39654,5
39653,0
39652,0
39651,85
39650,100
39649,100
39648,100
39647,100
39646,100
39645,100
39644,100
39643,100
39642,100
39641,100
39640,100
39639,2
39638,0
39637,0
39636,73
39635,96
39634,24
39633,23
39632,38
39631,9
39630,1
39629,0
39628,0
39627,0
39626,0
39625,0
39624,0
39623,0
39622,0
39621,0
39620,11
39619,13
39618,11
39617,48
39616,0
39615,0
39614,0
39613,0
39612,0
39611,0
39610,0
39609,0
39608,0
39607,9
39606,72
39605,45
39604,9
39603,0
39602,0
39601,0
39600,0
39599,0
39598,44
39597,100
39596,100
39595,100
39594,0
39593,0
39592,0
39591,0
39590,0
39589,0
39588,0
39587,0
39586,83
39585,99
39584,96
39583,98
39582,99
39581,100
39580,95
39579,78
39578,72
39577,62
39576,83
39575,98
39574,98
39573,80
39572,79
39571,24
39570,15
39569,86
39568,92
39567,96
39566,100
39565,56
39564,18
39563,70
39562,9
39561,18
39560,74
39559,47
39558,24
39557,95
39556,100
39555,100
39554,100
39553,100
39552,100
39551,100
39550,100
39549,100
39548,100
39547,100
39546,100
39545,100
39544,100
39543,100
39542,100
39541,100
39540,100
39539,100
39538,100
39537,100
39536,100
39535,100
39534,100
39533,100
39532,84
39531,45
39530,30
39529,23
39528,37
39527,33
39526,15
39525,0
39524,14
39523,17
39522,0
39521,26
39520,76
39519,74
39518,61
39517,0
39516,0
39515,0
39514,4
39513,98
39512,0
39511,0
39510,0
39509,0
39508,100
39507,23
39506,1
39505,39
39504,11
39503,0
39502,0
39501,0
39500,0
39499,0
39498,0
39497,0
39496,0
39495,0
39494,96
39493,49
39492,0
39491,0
39490,0
39489,2
39488,96
39487,99
39486,100
39485,96
39484,39
39483,0
39482,3
39481,18
39480,0
39479,0
39478,0
39477,0
39476,0
39475,0
39474,0
39473,95
39472,99
39471,44
39470,37
39469,39
39468,97
39467,100
39466,100
39465,100
39464,96
39463,98
39462,100
39461,100
39460,100
39459,98
39458,65
39457,58
39456,0
39455,0
39454,0
39453,0
39452,0
39451,0
39450,0
39449,0
39448,0
39447,0
39446,2
39445,2
39444,0
39443,0
39442,0
39441,0
39440,0
39439,5
39438,0
39437,0
39436,0
39435,7
39434,3
39433,0
39432,0
39431,0
39430,0
39429,0
39428,0
39427,0
39426,0
39425,100
39424,100
39423,100
39422,100
39421,100
39420,100
39419,100
39418,100
39417,99
39416,100
39415,100
39414,37
39413,0
39412,0
39411,48
39410,100
39409,97
39408,74
39407,55
39406,63
39405,23
39404,9
39403,2
39402,1
39401,0
39400,0
39399,0
39398,0
39397,0
39396,0
39395,0
39394,2
39393,23
39392,3
39391,0
39390,0
39389,0
39388,0
39387,0
39386,0
39385,0
39384,0
39383,0
39382,63
39381,81
39380,62
39379,0
39378,0
39377,0
39376,73
39375,0
39374,1
39373,56
39372,99
39371,99
39370,100
39369,0
39368,0
39367,0
39366,0
39365,1
39364,0
39363,0
39362,0
39361,3
39360,100
39359,93
39358,82
39357,98
39356,99
39355,100
39354,98
39353,100
39352,100
39351,100
39350,99
39349,89
39348,45
39347,65
39346,72
39345,38
39344,75
39343,71
39342,88
39341,89
39340,73
39339,64
39338,14
39337,16
39336,31
39335,72
39334,21
39333,3
39332,99
39331,99
39330,100
39329,100
39328,100
39327,100
39326,100
39325,100
39324,100
39323,100
39322,100
39321,100
39320,100
39319,100
39318,100
39317,100
39316,100
39315,100
39314,100
39313,100
39312,100
39311,100
39310,100
39309,100
39308,100
39307,100
39306,71
39305,20
39304,35
39303,45
39302,11
39301,0
39300,0
39299,0
39298,0
39297,2
39296,2
39295,17
39294,28
39293,65
39292,0
39291,0
39290,0
39289,0
39288,99
39287,0
39286,0
39285,0
39284,0
39283,0
39282,100
39281,80
39280,50
39279,6
39278,0
39277,1
39276,0
39275,0
39274,0
39273,0
39272,0
39271,0
39270,0
39269,55
39268,0
39267,0
39266,3
39265,94
39264,82
39263,94
39262,99
39261,98
39260,100
39259,16
39258,2
39257,4
39256,14
39255,3
39254,1
39253,5
39252,0
39251,0
39250,0
39249,0
39248,99
39247,100
39246,91
39245,46
39244,45
39243,91
39242,100
39241,100
39240,100
39239,100
39238,99
39237,100
39236,100
39235,100
39234,84
39233,36
39232,74
39231,0
39230,0
39229,0
39228,0
39227,0
39226,0
39225,0
39224,0
39223,0
39222,4
39221,3
39220,2
39219,0
39218,0
39217,0
39216,0
39215,0
39214,0
39213,0
39212,0
39211,0
39210,0
39209,0
39208,0
39207,0
39206,0
39205,0
39204,0
39203,0
39202,0
39201,0
39200,44
39199,100
39198,100
39197,100
39196,100
39195,100
39194,100
39193,97
39192,100
39191,100
39190,100
39189,99
39188,1
39187,0
39186,83
39185,100
39184,100
39183,100
39182,43
39181,62
39180,62
39179,35
39178,20
39177,1
39176,0
39175,0
39174,0
39173,0
39172,0
39171,0
39170,1
39169,3
39168,0
39167,1
39166,9
39165,0
39164,0
39163,0
39162,0
39161,0
39160,0
39159,0
39158,0
39157,43
39156,95
39155,33
39154,1
39153,0
39152,0
39151,17
39150,0
39149,0
39148,0
39147,15
39146,16
39145,15
39144,0
39143,0
39142,0
39141,28
39140,0
39139,0
39138,0
39137,0
39136,0
39135,97
39134,100
39133,99
39132,100
39131,100
39130,100
39129,99
39128,100
39127,100
39126,100
39125,100
39124,84
39123,24
39122,37
39121,91
39120,83
39119,21
39118,7
39117,77
39116,99
39115,100
39114,96
39113,94
39112,66
39111,65
39110,77
39109,87
39108,20
39107,100
39106,100
39105,100
39104,100
39103,100
39102,99
39101,100
39100,100
39099,100
39098,100
39097,100
39096,100
39095,100
39094,100
39093,100
39092,100
39091,100
39090,100
39089,100
39088,100
39087,100
39086,100
39085,100
39084,100
39083,100
39082,100
39081,100
39080,92
39079,12
39078,4
39077,9
39076,0
39075,0
39074,1
39073,0
39072,0
39071,3
39070,1
39069,15
39068,92
39067,0
39066,0
39065,0
39064,0
39063,59
39062,0
39061,0
39060,0
39059,0
39058,0
39057,100
39056,100
39055,98
39054,92
39053,42
39052,38
39051,54
39050,0
39049,0
39048,0
39047,0
39046,0
39045,0
39044,0
39043,0
39042,0
39041,99
39040,100
39039,99
39038,98
39037,99
39036,97
39035,63
39034,2
39033,0
39032,8
39031,4
39030,21
39029,20
39028,69
39027,81
39026,19
39025,42
39024,95
39023,98
39022,97
39021,75
39020,32
39019,29
39018,80
39017,100
39016,100
39015,100
39014,99
39013,99
39012,98
39011,62
39010,69
39009,81
39008,79
39007,89
39006,28
39005,0
39004,0
39003,0
39002,0
39001,0
39000,0
38999,0
38998,0
38997,1
38996,3
38995,0
38994,0
38993,0
38992,0
38991,0
38990,0
38989,0
38988,0
38987,0
38986,1
38985,2
38984,0
38983,0
38982,0
38981,0
38980,0
38979,0
38978,0
38977,0
38976,0
38975,3
38974,79
38973,100
38972,100
38971,100
38970,100
38969,100
38968,100
38967,99
38966,100
38965,99
38964,100
38963,100
38962,3
38961,100
38960,100
38959,100
38958,99
38957,8
38956,1
38955,6
38954,10
38953,1
38952,0
38951,0
38950,0
38949,0
38948,0
38947,1
38946,0
38945,2
38944,1
38943,0
38942,0
38941,0
38940,0
38939,1
38938,0
38937,0
38936,0
38935,0
38934,0
38933,0
38932,7
38931,38
38930,1
38929,0
38928,0
38927,2
38926,9
38925,0
38924,0
38923,0
38922,4
38921,1
38920,1
38919,0
38918,0
38917,0
38916,0
38915,0
38914,0
38913,0
38912,0
38911,0
38910,0
38909,54
38908,100
38907,100
38906,100
38905,98
38904,100
38903,100
38902,100
38901,72
38900,51
38899,85
38898,38
38897,67
38896,94
38895,80
38894,26
38893,25
38892,86
38891,100
38890,100
38889,97
38888,27
38887,64
38886,94
38885,99
38884,99
38883,100
38882,100
38881,100
38880,97
38879,100
38878,100
38877,100
38876,100
38875,100
38874,100
38873,100
38872,100
38871,100
38870,100
38869,100
38868,100
38867,100
38866,100
38865,100
38864,100
38863,100
38862,100
38861,100
38860,100
38859,100
38858,100
38857,100
38856,100
38855,100
38854,41
38853,3
38852,3
38851,0
38850,0
38849,2
38848,18
38847,1
38846,7
38845,12
38844,57
38843,83
38842,96
38841,0
38840,0
38839,0
38838,0
38837,0
38836,0
38835,0
38834,0
38833,0
38832,0
38831,100
38830,100
38829,100
38828,100
38827,96
38826,60
38825,38
38824,0
38823,0
38822,0
38821,0
38820,9
38819,0
38818,0
38817,0
38816,96
38815,98
38814,98
38813,80
38812,97
38811,97
38810,92
38809,14
38808,8
38807,21
38806,31
38805,38
38804,72
38803,79
38802,93
38801,83
38800,99
38799,92
38798,79
38797,56
38796,15
38795,29
38794,28
38793,84
38792,100
38791,100
38790,100
38789,98
38788,97
38787,95
38786,73
38785,82
38784,87
38783,83
38782,98
38781,100
38780,4
38779,0
38778,0
38777,0
38776,0
38775,0
38774,0
38773,0
38772,0
38771,0
38770,0
38769,0
38768,0
38767,0
38766,0
38765,0
38764,0
38763,0
38762,0
38761,0
38760,0
38759,0
38758,3
38757,0
38756,0
38755,0
38754,0
38753,0
38752,0
38751,1
38750,0
38749,11
38748,96
38747,100
38746,100
38745,100
38744,100
38743,100
38742,100
38741,100
38740,100
38739,100
38738,0
38737,0
38736,0
38735,100
38734,100
38733,89
38732,29
38731,4
38730,0
38729,1
38728,0
38727,0
38726,0
38725,0
38724,0
38723,0
38722,0
38721,0
38720,3
38719,2
38718,0
38717,0
38716,0
38715,0
38714,0
38713,0
38712,0
38711,0
38710,0
38709,0
38708,0
38707,0
38706,0
38705,0
38704,0
38703,0
38702,0
38701,0
38700,0
38699,1
38698,1
38697,1
38696,0
38695,0
38694,0
38693,0
38692,0
38691,0
38690,0
38689,0
38688,0
38687,0
38686,0
38685,0
38684,0
38683,100
38682,100
38681,99
38680,99
38679,98
38678,99
38677,100
38676,87
38675,41
38674,84
38673,90
38672,94
38671,87
38670,64
38669,47
38668,64
38667,96
38666,100
38665,100
38664,96
38663,38
38662,65
38661,93
38660,98
38659,100
38658,100
38657,100
38656,100
38655,97
38654,100
38653,99
38652,100
38651,100
38650,100
38649,100
38648,100
38647,100
38646,100
38645,100
38644,100
38643,100
38642,100
38641,100
38640,100
38639,100
38638,100
38637,100
38636,100
38635,100
38634,100
38633,100
38632,100
38631,100
38630,100
38629,87
38628,15
38627,10
38626,0
38625,0
38624,1
38623,19
38622,5
38621,4
38620,7
38619,53
38618,81
38617,46
38616,85
38615,0
38614,0
38613,0
38612,1
38611,0
38610,0
38609,0
38608,0
38607,0
38606,100
38605,100
38604,100
38603,100
38602,99
38601,89
38600,82
38599,72
38598,68
38597,74
38596,0
38595,0
38594,1
38593,0
38592,0
38591,99
38590,99
38589,95
38588,88
38587,97
38586,99
38585,99
38584,50
38583,21
38582,36
38581,52
38580,22
38579,56
38578,76
38577,94
38576,54
38575,68
38574,29
38573,23
38572,68
38571,32
38570,25
38569,52
38568,97
38567,100
38566,100
38565,100
38564,100
38563,98
38562,99
38561,67
38560,74
38559,84
38558,82
38557,100
38556,31
38555,0
38554,0
38553,0
38552,0
38551,0
38550,0
38549,0
38548,0
38547,0
38546,0
38545,0
38544,0
38543,0
38542,0
38541,0
38540,0
38539,0
38538,0
38537,0
38536,0
38535,1
38534,0
38533,0
38532,0
38531,0
38530,0
38529,0
38528,1
38527,2
38526,0
38525,1
38524,4
38523,78
38522,100
38521,100
38520,100
38519,100
38518,100
38517,100
38516,100
38515,100
38514,100
38513,0
38512,0
38511,100
38510,92
38509,89
38508,88
38507,90
38506,59
38505,25
38504,2
38503,0
38502,0
38501,0
38500,0
38499,0
38498,0
38497,0
38496,1
38495,37
38494,47
38493,4
38492,1
38491,0
38490,3
38489,0
38488,0
38487,0
38486,0
38485,0
38484,0
38483,0
38482,0
38481,0
38480,0
38479,0
38478,0
38477,0
38476,0
38475,0
38474,0
38473,0
38472,0
38471,14
38470,0
38469,0
38468,0
38467,0
38466,0
38465,0
38464,0
38463,0
38462,0
38461,0
38460,0
38459,0
38458,82
38457,95
38456,100
38455,100
38454,100
38453,100
38452,99
38451,94
38450,57
38449,82
38448,98
38447,97
38446,90
38445,58
38444,65
38443,99
38442,100
38441,97
38440,100
38439,97
38438,62
38437,72
38436,98
38435,100
38434,100
38433,100
38432,100
38431,99
38430,99
38429,100
38428,100
38427,100
38426,100
38425,100
38424,100
38423,100
38422,100
38421,100
38420,100
38419,100
38418,100
38417,100
38416,100
38415,100
38414,100
38413,100
38412,100
38411,100
38410,100
38409,100
38408,100
38407,100
38406,100
38405,100
38404,100
38403,83
38402,36
38401,0
38400,0
38399,2
38398,41
38397,0
38396,10
38395,24
38394,54
38393,90
38392,93
38391,100
38390,99
38389,64
38388,100
38387,72
38386,86
38385,0
38384,0
38383,0
38382,0
38381,41
38380,100
38379,100
38378,100
38377,100
38376,100
38375,86
38374,1
38373,7
38372,26
38371,1
38370,0
38369,8
38368,0
38367,28
38366,94
38365,97
38364,99
38363,100
38362,99
38361,100
38360,99
38359,77
38358,44
38357,72
38356,71
38355,83
38354,53
38353,60
38352,72
38351,54
38350,63
38349,26
38348,6
38347,64
38346,73
38345,67
38344,69
38343,59
38342,93
38341,99
38340,100
38339,100
38338,100
38337,100
38336,87
38335,76
38334,94
38333,99
38332,100
38331,0
38330,0
38329,0
38328,0
38327,0
38326,0
38325,0
38324,0
38323,0
38322,0
38321,0
38320,0
38319,0
38318,0
38317,0
38316,0
38315,0
38314,0
38313,0
38312,0
38311,2
38310,17
38309,8
38308,4
38307,0
38306,0
38305,0
38304,0
38303,0
38302,7
38301,2
38300,0
38299,0
38298,78
38297,100
38296,100
38295,100
38294,100
38293,100
38292,100
38291,100
38290,100
38289,100
38288,100
38287,100
38286,95
38285,61
38284,39
38283,50
38282,63
38281,14
38280,9
38279,1
38278,0
38277,0
38276,0
38275,0
38274,0
38273,0
38272,0
38271,3
38270,2
38269,0
38268,0
38267,0
38266,0
38265,2
38264,0
38263,0
38262,0
38261,0
38260,0
38259,0
38258,0
38257,0
38256,0
38255,0
38254,0
38253,0
38252,0
38251,0
38250,5
38249,0
38248,0
38247,0
38246,1
38245,2
38244,0
38243,0
38242,0
38241,0
38240,0
38239,2
38238,0
38237,0
38236,0
38235,0
38234,57
38233,99
38232,100
38231,100
38230,99
38229,99
38228,100
38227,96
38226,91
38225,95
38224,99
38223,100
38222,100
38221,99
38220,69
38219,29
38218,57
38217,82
38216,98
38215,100
38214,100
38213,100
38212,100
38211,100
38210,100
38209,100
38208,86
38207,62
38206,95
38205,100
38204,100
38203,100
38202,100
38201,100
38200,99
38199,100
38198,100
38197,97
38196,90
38195,100
38194,100
38193,100
38192,100
38191,100
38190,100
38189,100
38188,100
38187,100
38186,100
38185,100
38184,100
38183,100
38182,100
38181,100
38180,100
38179,100
38178,100
38177,68
38176,11
38175,4
38174,3
38173,32
38172,12
38171,44
38170,73
38169,54
38168,81
38167,90
38166,84
38165,98
38164,100
38163,100
38162,100
38161,0
38160,0
38159,0
38158,0
38157,0
38156,0
38155,100
38154,100
38153,100
38152,100
38151,100
38150,76
38149,0
38148,0
38147,0
38146,0
38145,0
38144,0
38143,0
38142,28
38141,67
38140,90
38139,91
38138,97
38137,97
38136,98
38135,98
38134,26
38133,8
38132,11
38131,44
38130,58
38129,77
38128,20
38127,10
38126,27
38125,90
38124,21
38123,11
38122,77
38121,97
38120,96
38119,91
38118,39
38117,25
38116,65
38115,93
38114,100
38113,100
38112,100
38111,100
38110,100
38109,100
38108,100
38107,8
38106,0
38105,0
38104,0
38103,0
38102,0
38101,4
38100,1
38099,1
38098,7
38097,2
38096,0
38095,0
38094,2
38093,12
38092,3
38091,0
38090,0
38089,0
38088,4
38087,1
38086,17
38085,14
38084,25
38083,23
38082,0
38081,0
38080,0
38079,0
38078,0
38077,48
38076,2
38075,10
38074,23
38073,100
38072,100
38071,100
38070,100
38069,100
38068,100
38067,100
38066,100
38065,100
38064,100
38063,7
38062,0
38061,0
38060,1
38059,38
38058,39
38057,55
38056,38
38055,33
38054,1
38053,0
38052,0
38051,0
38050,0
38049,0
38048,0
38047,1
38046,2
38045,0
38044,0
38043,0
38042,0
38041,0
38040,3
38039,1
38038,0
38037,0
38036,0
38035,0
38034,1
38033,0
38032,0
38031,0
38030,0
38029,0
38028,0
38027,0
38026,0
38025,83
38024,0
38023,0
38022,0
38021,1
38020,5
38019,0
38018,0
38017,0
38016,0
38015,0
38014,3
38013,1
38012,0
38011,0
38010,97
38009,100
38008,100
38007,100
38006,98
38005,100
38004,99
38003,100
38002,97
38001,91
38000,49
37999,99
37998,100
37997,100
37996,100
37995,78
37994,25
37993,20
37992,16
37991,67
37990,100
37989,100
37988,100
37987,100
37986,100
37985,100
37984,100
37983,99
37982,96
37981,98
37980,100
37979,100
37978,100
37977,100
37976,100
37975,100
37974,100
37973,100
37972,94
37971,98
37970,95
37969,100
37968,100
37967,100
37966,100
37965,100
37964,100
37963,100
37962,100
37961,100
37960,100
37959,100
37958,100
37957,100
37956,100
37955,100
37954,100
37953,100
37952,91
37951,9
37950,8
37949,1
37948,12
37947,25
37946,44
37945,4
37944,2
37943,8
37942,38
37941,32
37940,82
37939,100
37938,100
37937,100
37936,0
37935,0
37934,0
37933,0
37932,0
37931,0
37930,100
37929,100
37928,100
37927,100
37926,99
37925,57
37924,0
37923,0
37922,0
37921,0
37920,0
37919,0
37918,0
37917,15
37916,67
37915,71
37914,88
37913,85
37912,97
37911,98
37910,88
37909,2
37908,0
37907,0
37906,1
37905,22
37904,32
37903,6
37902,0
37901,4
37900,41
37899,37
37898,94
37897,100
37896,95
37895,90
37894,93
37893,14
37892,6
37891,84
37890,99
37889,99
37888,100
37887,100
37886,100
37885,100
37884,100
37883,27
37882,0
37881,0
37880,0
37879,4
37878,82
37877,100
37876,91
37875,2
37874,13
37873,72
37872,63
37871,72
37870,69
37869,6
37868,0
37867,7
37866,69
37865,27
37864,31
37863,29
37862,13
37861,2
37860,0
37859,0
37858,0
37857,0
37856,0
37855,0
37854,0
37853,0
37852,96
37851,22
37850,59
37849,99
37848,100
37847,100
37846,100
37845,100
37844,100
37843,100
37842,100
37841,100
37840,100
37839,100
37838,1
37837,0
37836,0
37835,0
37834,42
37833,43
37832,63
37831,36
37830,11
37829,1
37828,0
37827,0
37826,0
37825,0
37824,0
37823,0
37822,1
37821,5
37820,0
37819,0
37818,0
37817,0
37816,1
37815,2
37814,0
37813,0
37812,0
37811,0
37810,3
37809,27
37808,28
37807,0
37806,0
37805,0
37804,0
37803,0
37802,0
37801,0
37800,30
37799,0
37798,0
37797,0
37796,0
37795,0
37794,0
37793,0
37792,0
37791,0
37790,0
37789,50
37788,99
37787,20
37786,24
37785,100
37784,100
37783,100
37782,100
37781,97
37780,98
37779,99
37778,99
37777,100
37776,26
37775,0
37774,70
37773,100
37772,100
37771,100
37770,95
37769,26
37768,29
37767,16
37766,39
37765,100
37764,100
37763,100
37762,100
37761,100
37760,100
37759,100
37758,99
37757,79
37756,78
37755,100
37754,100
37753,99
37752,100
37751,100
37750,100
37749,100
37748,90
37747,57
37746,81
37745,100
37744,100
37743,100
37742,100
37741,100
37740,100
37739,100
37738,100
37737,100
37736,100
37735,100
37734,100
37733,100
37732,100
37731,100
37730,100
37729,99
37728,100
37727,100
37726,69
37725,39
37724,8
37723,26
37722,41
37721,45
37720,8
37719,2
37718,16
37717,33
37716,36
37715,65
37714,100
37713,100
37712,0
37711,0
37710,0
37709,0
37708,0
37707,100
37706,100
37705,100
37704,100
37703,100
37702,99
37701,98
37700,37
37699,16
37698,5
37697,0
37696,0
37695,0
37694,0
37693,0
37692,0
37691,65
37690,57
37689,68
37688,77
37687,90
37686,86
37685,79
37684,0
37683,0
37682,0
37681,1
37680,20
37679,10
37678,17
37677,3
37676,8
37675,47
37674,86
37673,100
37672,100
37671,100
37670,95
37669,98
37668,80
37667,79
37666,100
37665,100
37664,100
37663,100
37662,100
37661,100
37660,100
37659,100
37658,24
37657,0
37656,0
37655,0
37654,0
37653,29
37652,30
37651,17
37650,0
37649,0
37648,13
37647,24
37646,37
37645,22
37644,0
37643,0
37642,0
37641,25
37640,2
37639,4
37638,5
37637,1
37636,0
37635,0
37634,0
37633,0
37632,0
37631,0
37630,0
37629,0
37628,0
37627,97
37626,100
37625,100
37624,100
37623,100
37622,100
37621,100
37620,100
37619,100
37618,100
37617,100
37616,100
37615,100
37614,100
37613,2
37612,0
37611,0
37610,0
37609,18
37608,40
37607,90
37606,21
37605,0
37604,0
37603,1
37602,0
37601,0
37600,0
37599,0
37598,0
37597,0
37596,7
37595,0
37594,0
37593,0
37592,0
37591,0
37590,5
37589,0
37588,0
37587,0
37586,0
37585,8
37584,22
37583,48
37582,0
37581,0
37580,0
37579,0
37578,0
37577,1
37576,5
37575,54
37574,0
37573,0
37572,0
37571,0
37570,0
37569,0
37568,0
37567,0
37566,0
37565,0
37564,99
37563,100
37562,100
37561,100
37560,99
37559,100
37558,100
37557,96
37556,95
37555,90
37554,92
37553,95
37552,99
37551,82
37550,32
37549,91
37548,100
37547,100
37546,100
37545,93
37544,15
37543,6
37542,11
37541,52
37540,100
37539,100
37538,100
37537,100
37536,100
37535,100
37534,100
37533,40
37532,5
37531,29
37530,96
37529,99
37528,93
37527,96
37526,100
37525,83
37524,95
37523,32
37522,41
37521,71
37520,100
37519,96
37518,82
37517,100
37516,100
37515,100
37514,100
37513,100
37512,100
37511,100
37510,100
37509,100
37508,100
37507,100
37506,100
37505,99
37504,100
37503,100
37502,100
37501,100
37500,86
37499,43
37498,56
37497,68
37496,57
37495,97
37494,84
37493,95
37492,70
37491,20
37490,53
37489,99
37488,100
37487,0
37486,0
37485,0
37484,0
37483,100
37482,100
37481,100
37480,97
37479,98
37478,100
37477,98
37476,97
37475,41
37474,15
37473,2
37472,3
37471,0
37470,0
37469,0
37468,0
37467,10
37466,48
37465,35
37464,38
37463,48
37462,83
37461,88
37460,76
37459,0
37458,0
37457,0
37456,0
37455,28
37454,62
37453,20
37452,1
37451,0
37450,2
37449,42
37448,100
37447,99
37446,100
37445,100
37444,100
37443,100
37442,100
37441,100
37440,100
37439,100
37438,100
37437,100
37436,100
37435,100
37434,99
37433,13
37432,0
37431,0
37430,0
37429,0
37428,0
37427,0
37426,0
37425,0
37424,0
37423,0
37422,23
37421,44
37420,34
37419,0
37418,0
37417,0
37416,7
37415,1
37414,5
37413,0
37412,0
37411,0
37410,0
37409,0
37408,0
37407,1
37406,0
37405,0
37404,2
37403,20
37402,71
37401,98
37400,100
37399,100
37398,100
37397,100
37396,100
37395,100
37394,100
37393,100
37392,100
37391,100
37390,100
37389,100
37388,24
37387,0
37386,0
37385,15
37384,11
37383,32
37382,61
37381,3
37380,0
37379,0
37378,0
37377,0
37376,0
37375,0
37374,0
37373,0
37372,0
37371,11
37370,1
37369,0
37368,0
37367,0
37366,2
37365,6
37364,6
37363,2
37362,0
37361,0
37360,2
37359,0
37358,2
37357,0
37356,0
37355,0
37354,0
37353,0
37352,1
37351,71
37350,4
37349,0
37348,0
37347,0
37346,0
37345,0
37344,2
37343,0
37342,0
37341,0
37340,10
37339,47
37338,90
37337,94
37336,11
37335,3
37334,36
37333,20
37332,0
37331,49
37330,76
37329,90
37328,94
37327,94
37326,95
37325,93
37324,91
37323,99
37322,100
37321,100
37320,60
37319,3
37318,3
37317,23
37316,87
37315,100
37314,100
37313,100
37312,99
37311,99
37310,73
37309,38
37308,21
37307,19
37306,37
37305,81
37304,94
37303,84
37302,50
37301,42
37300,7
37299,3
37298,0
37297,0
37296,3
37295,0
37294,0
37293,3
37292,18
37291,98
37290,100
37289,100
37288,100
37287,100
37286,100
37285,100
37284,100
37283,100
37282,100
37281,100
37280,100
37279,100
37278,100
37277,100
37276,100
37275,86
37274,87
37273,95
37272,97
37271,100
37270,100
37269,2
37268,0
37267,0
37266,0
37265,0
37264,100
37263,98
37262,0
37261,0
37260,0
37259,12
37258,100
37257,100
37256,100
37255,96
37254,98
37253,100
37252,99
37251,86
37250,51
37249,9
37248,8
37247,0
37246,3
37245,0
37244,0
37243,1
37242,12
37241,33
37240,18
37239,23
37238,35
37237,84
37236,74
37235,67
37234,0
37233,0
37232,0
37231,0
37230,34
37229,89
37228,18
37227,0
37226,0
37225,0
37224,0
37223,13
37222,74
37221,99
37220,31
37219,32
37218,42
37217,49
37216,89
37215,97
37214,100
37213,100
37212,98
37211,97
37210,97
37209,98
37208,5
37207,0
37206,0
37205,0
37204,0
37203,0
37202,0
37201,0
37200,0
37199,0
37198,0
37197,0
37196,26
37195,0
37194,0
37193,0
37192,0
37191,6
37190,2
37189,2
37188,3
37187,0
37186,0
37185,0
37184,0
37183,0
37182,2
37181,14
37180,37
37179,32
37178,31
37177,35
37176,95
37175,100
37174,100
37173,100
37172,100
37171,100
37170,100
37169,100
37168,100
37167,100
37166,100
37165,100
37164,100
37163,94
37162,0
37161,0
37160,54
37159,24
37158,29
37157,34
37156,0
37155,0
